"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PCDHA3",11.240067614286,-1.17721547148728,0.357173047862093,-3.29592470241991,0.000980983040299055,0.00586545057677523
"PCDHA4",36.4993275403944,-1.38966493504165,0.405799235515509,-3.42451343772564,0.000615901384959531,0.00400741211972409
"PCDHA5",11.5456099695491,-1.23657106110885,0.413865526592661,-2.98785712182768,0.00280940858057484,0.013604962144572
"PCDHA6",14.8424361024179,-1.04847623393747,0.296986199216389,-3.53038705739162,0.000414952135596158,0.0028945284603995
"PCDHA7",10.4183695935218,-1.3119805759616,0.385628947790194,-3.40218384402873,0.000668496517973664,0.00428483216417051
"PCDHA8",8.79042890520345,-1.13313375255251,0.347668879170398,-3.25923262173012,0.0011171402742758,0.00651524956646542
"PCDHA9",18.5427298263501,-1.32874845542528,0.360478898115973,-3.68606446138712,0.000227748686985884,0.00176039279511544
"PCDHA10",69.6165148547651,-1.55943228942917,0.315104866723183,-4.94893114678269,7.46221369251617e-07,1.4165403198171e-05
"PCDHA11",13.4935312360983,-1.18339931186761,0.355460926858028,-3.32919660770553,0.00087096897963889,0.00530463442381289
"LOC112267934",8.75538784564747,-1.52834313556791,0.436286663093876,-3.50307095048436,0.000459926937955432,0.00314861591143031
"PCDHA12",13.2832407316467,-1.04926652357246,0.391394133105876,-2.68084377056471,0.00734367920428626,0.0295617439902272
"PCDHA13",12.2386490062326,-1.02188086378246,0.38317137864837,-2.66690290748523,0.0076553784367585,0.0305465770183898
"PCDHAC1",14.9757318221432,-0.777546563786308,0.401453866282742,-1.93682669190857,0.0527665319575801,0.134651991605436
"PCDHAC2",15.6304626378383,0.29301821712028,0.389982772348748,0.751361952107575,0.452434854281663,0.619657160511453
"PCDHACT",4.28588915570636,-0.639158266791006,0.459447569389281,-1.39114516949258,0.164181410050028,0.30803900698582
"PCDHB2",17.3594606108561,-0.088661905197705,0.510981058995952,-0.17351309532279,0.862248135421725,0.921796973705889
"PCDHB3",19.0538552474108,-0.688689707015622,0.362197768083359,-1.90141896969702,0.0572471567833356,0.143210345376917
"PCDHB4",44.4870332529536,-1.24844991661573,0.301354531991573,-4.14279456281957,3.43099265588979e-05,0.000361046713585142
"PCDHB5",29.8718879913245,-1.12457680758954,0.352120201804034,-3.19372987357143,0.00140447469538412,0.00784257859823359
"PCDHB6",6.41431564137369,-1.44753937176601,0.386380129425182,-3.74641256505483,0.000179381486369039,0.00143721683992573
"PCDHB7",11.2669621531763,-0.0512703623753639,0.442518663711466,-0.115860338963677,0.907763228869626,0.948034817636901
"PCDHB8",15.6575662413138,-0.248889702330973,0.495108529489738,-0.502697262330504,0.615177134766554,0.75452073090693
"PCDHB16",45.0259281986287,-0.376569698527968,0.26813290780238,-1.40441433173696,0.160195505625562,0.302854482725254
"PCDHB9",23.4713935949981,0.554114228358019,0.432802302158899,1.28029408714786,0.200441726436422,0.355791619789106
"PCDHB10",25.4177029632352,0.327488997340529,0.413476831308968,0.792037116816868,0.428339034314676,0.597243006619148
"PCDHB11",41.5924922981729,-0.554989379394557,0.284919186405878,-1.94788349073816,0.0514289056401635,0.13219942720978
"PCDHB12",28.6787555792322,-0.46264937260017,0.334303019924674,-1.38392220538246,0.166382276672253,0.311223923350402
"PCDHB13",51.6337257616256,-0.405105646990826,0.314157791221467,-1.28949737460194,0.197225228477612,0.351528703872147
"PCDHB14",47.8546813388497,-0.448729180388623,0.27340828108172,-1.64124209630103,0.100747170494159,0.217508382472859
"PCDHB18P",13.8402875191986,-0.647566558116424,0.291334686251588,-2.22275818388891,0.0262321101698349,0.079259178126933
"PCDHB19P",17.0977858931507,-0.644364350109763,0.270136529229805,-2.38532845575136,0.0170638785634113,0.0570134508789772
"PCDHB15",34.7269767774518,-0.686101874253035,0.231417327792582,-2.96478176806183,0.00302897716875505,0.0144306509157317
"LOC105378199",2.18599290078324,-0.122786165852913,0.7155814981641,-0.171589352390935,0.86376037885756,0.922776789864151
"SLC25A2",3.29988273479719,-0.160798152827908,0.717513434549575,-0.224104727640187,0.822675813911929,0.896091913069345
"TAF7",453.523504387959,0.178268329002815,0.206037671797442,0.865222012303036,0.386916945837034,0.559743670240883
"PCDHGA1",8.31280930185597,-0.387604438356133,0.42183497227529,-0.918853257389911,0.358172331587288,0.532105762431626
"PCDHGA2",19.8764324168087,-0.711309449062659,0.298464402662705,-2.38323043792432,0.0171614479275705,0.057266442998291
"PCDHGA3",13.8482008186527,-0.987733421932692,0.285251891488657,-3.46267089335662,0.000534842149385334,0.00357099348878397
"PCDHGB1",16.9955614987453,-1.18070245836224,0.33672046552348,-3.50647667502677,0.000454081232128837,0.00311686186957564
"PCDHGA4",23.5706478750154,-1.12917027610938,0.326079858169386,-3.46286422733545,0.000534458010753198,0.00356945440639567
"PCDHGB2",35.0549474310089,0.222995094661163,0.434806198782931,0.512860891324342,0.608048632009529,0.748900607725492
"PCDHGA5",18.4269307330409,0.000880656412938691,0.308940819466261,0.00285056670225757,0.997725579918951,0.999260552135918
"PCDHGB3",21.1999677189289,-0.232065636507764,0.32904110455561,-0.705278560322069,0.480636900047284,0.645458220333651
"PCDHGA6",25.7728004315377,-0.203622282043286,0.313854971325664,-0.648778259535682,0.516481711654575,0.67461562363498
"PCDHGA7",30.9263366891395,-0.695558027360408,0.357257511731506,-1.94693744573564,0.0515422346437863,0.132446784112848
"PCDHGB4",26.4184602540655,-0.268949187025248,0.311853581252912,-0.862421351535261,0.38845569521329,0.56113772155876
"PCDHGA8",23.6552799523184,-0.111195844240912,0.250134492514389,-0.444544225481078,0.656649161674348,0.785682291196568
"PCDHGB5",53.4823194183645,-0.20641729166367,0.382361978366299,-0.539847849270002,0.589301965362921,0.735126795055444
"PCDHGA9",28.7808625927301,-0.0710835938704719,0.25673525290558,-0.27687508071443,0.781876027559991,0.870562080714797
"PCDHGB6",29.3977557526263,-0.427676957470731,0.212579296932221,-2.01184670211367,0.0442360991683875,0.118222425141187
"PCDHGA10",32.380142018356,0.0711336760856736,0.270272118131329,0.263192802045192,0.792401978424604,0.876652698252342
"PCDHGB7",41.338497334049,-0.363340165475536,0.229580268977305,-1.58262801543914,0.113506274173611,0.236934532425106
"PCDHGA11",30.4278048212049,-0.335417184861455,0.24106729535145,-1.39138402980983,0.164109004786975,0.307975393772824
"PCDHGB8P",12.0749927335206,-0.173843356386295,0.360812953976596,-0.481810185777232,0.629940792919757,0.76507628056508
"PCDHGA12",23.7859854921819,-0.0332309940332732,0.257916306796002,-0.1288440984833,0.897481010777355,0.94246457947265
"PCDHGC3",72.4651807100903,0.0091977421731596,0.259240733153116,0.0354795408163235,0.971697360166353,0.984965891434658
"PCDHGC4",14.5903901474245,-0.0166561833483776,0.328888031944128,-0.0506439326779978,0.959609254506082,0.977403166247976
"PCDHGC5",11.8718618849926,0.126333759364434,0.326516028093653,0.386914419184955,0.698819565994458,0.814457578171183
"DIAPH1",604.164982212225,0.380947400489921,0.159199551001122,2.39289243025086,0.0167161411713461,0.0561352131978938
"DIAPH1-AS1",38.0522857241445,0.0808737136071289,0.292996777655499,0.276022535996007,0.782530757150171,0.870938621800411
"HDAC3",117.525035656049,-0.0394374568109915,0.150412324752664,-0.262195647037848,0.793170609195731,0.877043692222092
"RELL2",16.2455699259947,0.88280564284785,0.32486121094763,2.71748553874031,0.00657800299110502,0.0270944689768348
"FCHSD1",65.3437338398587,0.661030751077789,0.229496048260653,2.88035788018021,0.00397223993065991,0.0180545764453996
"ARAP3",51.5969088918945,1.15345201785734,0.328958497707935,3.50637550297129,0.000454253883533444,0.00311712610274648
"LOC107986454",39.29776835397,1.15074731442421,0.336740246881536,3.41731445849131,0.00063242185400252,0.00409883452656863
"PCDH1",480.650332068668,1.88711922332611,0.298547297620849,6.32100587868234,2.59866138193275e-10,1.3912418711799e-08
"DELE1",200.786741913417,0.0235535112495901,0.135111485718267,0.174326491373973,0.861608880884346,0.921447086508612
"PCDH12",37.3557554856855,0.515524659952206,0.30892330313465,1.66877880276809,0.0951612251101385,0.208453951676635
"RNF14",258.895888869888,0.0942486910790954,0.168310462248706,0.559969296144097,0.5755003807196,0.724520554075635
"GNPDA1",118.585640737733,0.863761871490746,0.253218123838815,3.41113763263079,0.000646924275675036,0.00417883946213774
"NDFIP1",766.877352553757,-0.215296221801804,0.204088339360253,-1.05491681923957,0.291463369229298,0.462452293365388
"LOC107986455",10.2962392805457,-0.222510207106208,0.324002906074102,-0.686753738731336,0.492237926432582,0.654861048992902
"SPRY4",122.448943050996,1.32865745979988,0.265487898511934,5.00458765633778,5.59817336852016e-07,1.10606767191808e-05
"SPRY4-IT1",3.72398757318021,1.37774049013101,0.516906250071577,2.66535854410783,0.00769062788166544,0.030651148100815
"SPRY4-AS1",1.98201697472742,1.29136950492687,0.682676469619232,1.89162738485354,0.0585406445529641,0.145568031926097
"FGF1",25.2082400158467,0.71123828888377,0.536708490085003,1.32518546291512,0.185109645714146,0.336332703954347
"ARHGAP26",374.60570619702,0.897220792789402,0.25992775725585,3.45180831113106,0.000556843173432021,0.00369981445087018
"ARHGAP26-AS1",7.54629703879954,0.693252884673601,0.415192222476319,1.66971548874122,0.0949756678004974,0.208213904809111
"LOC107986457",47.28492845562,0.458698288032651,0.267040134373174,1.71771291648485,0.0858489922156384,0.193097902626366
"ARHGAP26-IT1",6.18765038414759,1.08065707175318,0.431277796946664,2.50570996096704,0.0122205818469669,0.0441869310946587
"NR3C1",791.349766366581,-0.0433316682081973,0.250622935076747,-0.17289586124641,0.862733284909915,0.922068285940346
"YIPF5",323.631809156009,0.260148765286837,0.170261879669912,1.52793312156067,0.126529143629546,0.256500562827233
"KCTD16",86.3474120380601,-3.15095781269302,0.504169982108815,-6.24979257891032,4.10998141901578e-10,2.05085075495742e-08
"LOC105378211",7.97147329191299,-0.429249106923302,0.324969519943148,-1.32089036226658,0.186537923758867,0.338240101337386
"PRELID2",204.603955080722,-0.168949818845496,0.22480995233384,-0.751522862273497,0.452338047017465,0.619588193270695
"LOC107986458",12.347729391455,-0.0159537235406316,0.404948419638364,-0.0393969275269156,0.968573929487839,0.982945701642227
"SH3RF2",138.973039983989,-0.120507965537466,0.30083159787309,-0.400582805760663,0.688727306916293,0.807721531203315
"LOC107986459",2.93911756580353,0.557590176846635,0.663051760931115,0.840945171555865,0.400378650926104,0.572506521011711
"PLAC8L1",5.26872751068871,-0.299645883782515,0.456364493058656,-0.656593333487059,0.511442436572959,0.670163522292767
"LARS1",610.697225617574,-0.423435027416901,0.131435231300188,-3.22162500288684,0.00127465845729364,0.00724478699980864
"RBM27",351.942755418315,0.206847580711972,0.115147374291512,1.79637253549793,0.0724352887914535,0.170658480538372
"TCERG1",439.185284487207,0.146578164186096,0.126771683175454,1.15623742238422,0.247584056714406,0.41284739183
"PPP2R2B",18.4808510778836,0.524681168637792,0.479044451737597,1.09526614228525,0.273400056042716,0.442556102978439
"LOC107986461",3.95615388556956,0.288989850980133,0.65425981613999,0.441705028875408,0.658702670159915,0.787211014358894
"LOC105378214",1.62542804961193,-1.46130752935739,1.78232803514213,-0.819886968360936,0.412280546411334,0.583252465651934
"STK32A-AS1",21.9510386991973,-2.17840544149722,0.624518369470109,-3.48813669539545,0.000486399338819922,0.00330356288730806
"STK32A",70.1527308805639,-0.308554831317403,0.314814961450098,-0.980114890017109,0.327029409954861,0.500825754040416
"DPYSL3",604.200356542382,1.67208638990008,0.459331341834438,3.64026191468285,0.000272360850090748,0.00204865793197103
"JAKMIP2",17.1635656564558,-0.213490959183295,0.408595214483214,-0.522499901163346,0.601322315251424,0.744661051047885
"101927012",2.56768316779449,0.280305448879998,0.787854099088353,0.355783449250753,0.722002744740391,0.830818960792003
"SPINK1",19092.6291680405,-3.73010769479597,0.562453921690913,-6.63184582940073,3.31514747150203e-11,2.25226466375292e-09
