UniqueCount	AmbigCount
0	96
12	30
0	35
1	7
0	1
0	364
0	362
51	362
0	361
0	333
4	354
0	349
0	346
0	22
33	0
0	740
2	396
0	782
0	758
0	713
4	747
5	710
0	705
0	95
0	159
0	6
0	3
0	6
0	6
0	5
0	5
0	6
0	6
17	755
39	776
14	781
1	523
0	702
28	499
7	756
21	648
0	755
0	451
3	920
38	617
0	750
46	781
4	284
98	2694
33	2241
0	2490
4	2228
0	2149
2	2537
1	1070
0	2467
2	2463
626	2347
0	2307
0	2156
4	1512
326	493
10	213
2	41
0	608
0	529
0	298
105	645
3	580
0	323
0	183
0	324
5	11
61	369
2	3
0	3
0	3
0	3
0	3
0	2
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
3	13
0	0
1	407
1	450
0	489
1	447
0	310
1	288
0	437
0	459
0	496
0	543
0	494
13	498
0	474
2	479
0	442
0	494
0	84
1	0
3	0
0	1191
0	1590
0	1812
4	1455
0	1292
50	1584
35	85
205	0
0	637
0	705
5	704
0	587
0	689
0	596
0	706
0	701
0	720
0	607
0	615
0	738
0	753
0	691
0	613
0	756
0	714
0	691
0	764
0	763
0	648
0	724
0	717
0	710
0	734
0	693
0	759
0	601
2	707
0	674
0	684
0	687
0	768
0	763
0	671
0	708
0	636
0	644
33	765
0	640
0	703
0	539
0	708
0	19
0	679
0	795
0	726
0	806
0	740
0	769
0	717
0	697
0	789
0	739
0	750
0	715
0	675
0	682
0	703
0	710
0	761
0	725
0	688
0	776
0	672
0	697
0	688
1	707
0	787
3	691
0	675
0	655
0	670
0	752
0	733
0	713
0	768
0	643
0	709
0	729
0	769
0	762
0	742
0	675
0	791
0	734
0	724
0	619
0	718
0	659
0	713
0	646
0	780
0	765
0	749
0	728
0	787
0	759
0	677
0	724
0	679
0	705
0	712
0	659
0	721
0	628
0	686
0	682
0	711
0	682
7	52
0	736
0	714
0	644
0	733
0	774
0	720
0	684
0	697
0	642
0	710
1	567
0	586
0	766
1	661
0	698
0	707
0	624
0	705
0	721
0	702
0	680
0	714
0	695
0	62
0	757
0	704
0	758
0	584
0	41
0	671
9	565
17	807
0	752
0	657
0	607
19	3
3	177
1	6
0	7
0	4
2	1
0	9
4	4
0	9
0	5
0	2
0	1
0	0
0	2223
0	1530
0	1993
0	2050
0	1906
9	2167
0	2078
1	1876
1	1445
0	1871
0	1918
0	1707
24	1748
18	1494
0	1402
0	1525
0	1524
0	1525
16	373
0	4389
0	3137
0	4390
11	4522
7	4226
0	4269
4	1574
17	2978
0	1775
20	430
0	1768
3	804
0	1968
5	1426
5	1754
0	1744
0	1710
18	1655
0	1570
2	1768
5	1486
4	1021
9	1441
0	1647
0	1421
0	1383
2	112
0	2
0	10034
0	10037
0	10937
1	10994
0	10993
0	10994
0	10699
49	10654
0	11895
0	11854
3	11137
0	10031
4	7090
12	10261
2	10917
0	11274
6	11858
0	11766
2	11284
0	9209
0	4429
0	10970
0	10865
0	9837
0	11721
13	5409
0	5449
0	6296
0	6287
6	14
6	2272
17	712
8	1019
0	10551
0	12565
0	11402
0	12648
0	11003
0	12000
0	12831
0	10312
0	11677
0	13807
1	11684
0	12565
0	12459
0	12640
0	11397
0	11419
0	12644
0	12229
0	11319
0	12909
0	12923
0	12917
0	12232
0	12224
0	11451
0	11694
0	12291
0	11612
0	12927
0	11668
4	12909
0	12444
0	12632
0	12638
0	12639
0	12631
0	12639
0	12413
0	11444
0	12453
2	12632
0	12418
0	12278
0	11298
1	11682
0	12622
0	12626
0	12631
0	12889
0	12432
0	12909
0	6241
0	12828
0	11643
0	12873
0	12873
0	12681
0	12419
0	12892
0	12610
3	11361
0	11316
0	12550
0	10937
1	9889
0	12541
0	11320
0	11512
0	12506
0	12281
0	12262
0	12069
0	11910
0	10284
0	10258
0	11254
0	10872
0	9656
0	9926
0	9930
0	9208
0	10880
0	11150
0	10870
0	10853
0	9497
0	10501
0	10084
0	5566
0	6714
1	6714
0	6714
0	6714
0	6884
0	6980
0	6977
0	6701
0	6962
0	6210
0	6505
2	6684
0	5081
0	6684
0	6919
0	6926
0	6306
0	5691
0	2118
0	778
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	71
0	50
0	52
0	56
0	1
3	56
0	44
0	0
0	67
0	0
0	54
0	0
0	1
0	0
0	1
0	0
0	8
0	3
0	0
0	0
0	0
0	2
0	52
18	15
4	212
3	305
7	220
2	201
5	414
9	198
0	189
3	205
0	288
4	86
42	231
71	2095
22	2095
0	19
1	23
0	24
0	24
0	20
0	20
0	5
0	16
0	20
1	22
3	5
0	6
0	0
0	2620
0	1075
15	2676
9	2650
16	1845
0	537
0	1777
7	2655
0	2017
0	2244
0	1079
0	2683
0	2633
0	1742
0	193
0	2488
9	2244
0	1715
0	1117
0	1771
0	1778
0	1149
0	2482
0	2695
0	85
0	2638
0	163
0	1151
31	2757
0	723
1	2601
0	2007
0	1806
0	2663
0	580
0	1742
0	1165
0	1120
0	1089
18	1299
1	1744
2	1404
14	2957
0	1725
0	586
87	1442
2	137
10	187
10	137
0	129
0	67
19	153
1	48
0	14
0	3
0	0
0	0
7	34
0	34
0	34
0	29
0	725
0	727
0	829
0	578
0	765
0	695
0	726
0	740
0	766
1	722
0	659
0	712
0	684
3	488
0	93
0	54
0	166
7	18
0	0
0	2895
11	2901
0	2902
0	1017
4	2900
26	1285
45	1334
0	2289
2	2969
1	1276
0	2892
19	1083
205	2633
0	3139
1	2733
1	2161
70	1942
156	2431
0	2306
2	2400
0	2151
0	4
1	347
0	305
0	311
0	367
0	309
0	112
0	216
0	341
2	332
0	330
0	302
0	305
1	38
0	27
0	2
0	19
0	16
0	19
0	0
0	2
0	0
0	2
0	3
1	3
0	2
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	410
0	476
0	481
0	526
1	316
0	306
0	369
0	382
0	361
13	318
0	333
0	297
0	345
0	385
0	369
3	362
0	299
0	370
0	364
0	268
0	27
7	1247
69	1254
1	1036
80	437
0	481
0	258
0	551
2	382
0	339
0	475
0	441
0	225
0	331
0	355
0	257
0	386
0	214
0	189
0	161
0	5
0	3
0	2
0	2
0	4
0	5
0	3
0	2
0	5
0	4
0	2
0	4
0	5
0	4
0	0
0	0
2	7
0	7
0	4
0	4
1	11
0	4
0	4
0	4
0	10
0	10
3	2
13	1287
2	990
0	1140
0	1215
0	1006
0	1095
0	376
0	949
0	1083
4	18
1	1052
0	1108
0	1075
4	931
0	1068
0	1019
0	944
1	1035
3	934
0	963
0	825
0	947
0	915
5	742
0	525
0	798
0	689
0	786
0	786
0	647
0	721
4	661
6	662
0	418
0	136
0	33
0	276
0	266
1	270
4	254
6	262
0	260
0	213
0	273
0	256
0	245
4	11
2	218
0	481
61	490
5	472
4	497
0	502
10	501
8	227
0	0
0	0
0	0
0	412
1	421
0	422
0	402
2	439
0	410
0	448
0	412
0	392
0	442
0	439
0	422
0	422
0	410
0	389
0	419
0	438
0	444
0	391
0	442
9	441
0	402
1	309
0	401
0	401
3	306
0	186
1	5
0	339
0	382
3	7845
5	7931
6	7765
1	36
2	41
1	241
1	168
1	7457
0	798
0	7123
1	220
5	8252
0	554
0	387
0	2408
0	8070
0	279
7	514
8	395
0	8
5	7834
1	7765
0	1978
0	2078
0	140
0	6969
0	110
0	2268
5	4722
87	6204
16	6621
1	4
0	0
0	4
0	3
0	1
0	0
0	1626
1063	11111
2	6476
6	6013
2	4129
0	6506
6	2199
1	747
0	4508
2	3560
0	1614
0	1539
0	27
1	29
0	27
0	19
0	19
0	28
0	26
0	7
0	26
0	26
0	30
1	24
0	28
0	19
0	25
0	28
0	27
0	27
0	26
407	702
4	626
1	228
0	631
4	279
0	0
0	34
0	32
0	27
0	34
0	32
0	59
0	48
0	62
0	45
0	45
0	45
0	42
0	31
0	32
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	28
0	46
0	39
0	45
2	46
2	34
0	32
0	36
0	19
0	8
0	30
0	7
0	7
0	23
0	14
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
13	187
18	171
0	99
0	129
0	153
0	108
0	136
0	0
0	0
0	0
0	0
0	881
2	726
0	601
0	583
0	837
0	271
0	777
0	853
0	233
30	857
1	731
0	642
0	663
0	640
0	605
0	723
0	217
0	254
126	176
1219	279
6	287
4	201
0	96
0	266
14	266
1	251
0	251
1	251
3	152
0	204
1	203
0	180
0	161
0	177
7	41
0	174
0	65
31	50
0	252
0	789
0	824
0	867
2	901
0	985
0	798
0	490
0	798
0	752
0	891
0	902
1	802
2	515
18	837
0	640
0	652
0	197
23	111
0	111
100	240
7	87
29	22
0	11
3	94
3	44
2	99
0	59
0	47
9	82
3	34
3	31
0	3
0	3
0	2
0	3
0	3
0	2
0	2
0	4
0	4
0	2
0	2
0	2
0	2
3476	450
107	447
0	121
0	124
0	118
0	121
0	125
0	32
0	118
0	118
0	120
0	123
0	122
0	119
1	120
0	111
0	120
0	0
0	0
0	0
1	14
14	13
0	0
0	4
0	3
0	3215
0	2232
0	3222
0	3209
0	1507
0	2000
0	2040
0	3234
0	1931
0	2049
1	2259
1	2158
0	1216
0	1471
0	1516
0	3232
2	1647
0	1688
0	1776
0	2132
0	3231
1	1723
0	1655
14	3350
0	1515
1	3209
0	1240
4	3522
0	1179
2	3206
0	2576
5	920
0	1
0	28
0	28
0	28
0	27
1	29
0	27
0	27
0	27
0	23
0	27
0	25
0	3
0	16
0	3
0	6
0	2
0	7
0	8
0	8
0	8
0	3700
8	3484
0	3645
0	3689
19	3563
0	781
24	869
0	54
0	697
1	38
0	167
1	29
1	100
0	48
0	0
0	18
0	0
5	19679
4	18734
0	22962
1	19064
8	20567
0	19250
0	20576
0	20627
0	20627
0	20590
0	15723
0	18759
0	16218
4	19254
0	19120
0	17526
5	15771
0	17909
0	15780
0	16958
0	18619
0	20626
0	19490
0	13447
0	20551
0	15441
3	18544
3	20497
0	19368
0	20497
0	15538
0	20511
0	20518
0	19882
0	20510
1	19823
0	20459
0	20440
0	16550
0	5066
0	3910
1	2429
0	1811
0	659
1	492
1	503
0	0
0	0
0	0
0	0
0	0
0	0
2	11
0	13
0	9
0	12
3	6
0	6
0	6
0	6
0	7
0	6
0	4
0	1
33	136
1	136
1	1
2	1160
1	1598
0	1720
1460	1862
0	1135
0	1777
0	639
3	735
0	1117
0	1684
0	1683
0	1184
0	1775
0	26
6	26
0	13
0	26
0	13
0	7
0	13
0	13
0	26
0	13
0	9
1	112
25	145
0	98
0	61
0	110
5	107
0	111
0	87
0	87
0	85
0	85
38	31
0	72
0	4
0	102
7	9461
0	9311
21	9209
2	9793
2	9167
0	9453
15	9652
0	9442
7	9472
19	9398
0	9644
12	9506
0	9471
0	9364
0	9611
3	9010
0	9227
0	9176
0	9470
0	9356
0	9224
3	4829
0	5972
4	377
0	2502
0	2762
2	2757
0	2428
0	2596
0	2650
0	1884
0	2714
0	2496
0	2546
0	2538
0	2623
0	1843
0	2194
0	2761
0	2537
0	2098
0	1700
0	1454
0	1037
1	989
0	1036
1	1033
0	1033
2	1048
0	1027
0	1041
3	993
0	1024
0	1035
0	1037
0	1034
0	1034
0	1032
0	323
0	1036
0	1041
0	897
0	1032
0	1037
0	941
21	991
0	1034
0	967
0	1033
0	1034
0	1036
0	1036
0	1038
0	987
0	993
0	1035
0	1035
0	1033
0	1036
0	998
0	1036
0	1039
0	708
0	526
0	530
0	530
0	619
0	530
0	311
0	527
0	528
0	531
0	510
0	289
0	287
1	282
0	286
1	283
5	198
0	184
0	187
0	138
12	98
421	603
0	344
0	526
4	477
0	502
0	411
0	417
0	373
0	266
0	252
0	296
0	293
0	287
5	342
0	268
0	186
4	125
0	323
2	251
0	242
0	256
254	373
6	250
0	257
0	7
2	652
5	647
81	270
1	625
0	558
176	820
0	1973
0	2348
0	2354
0	2269
0	2155
0	1520
0	2354
0	2142
0	2302
1	2325
0	2321
0	2200
0	2229
0	2235
0	2183
1	2112
0	2207
0	1604
21	173
0	1957
1	164
1	32
0	1822
0	953
0	1768
0	1192
0	883
0	931
0	882
0	1769
0	895
0	903
3	55
0	1133
0	1091
0	1072
0	1073
0	1733
0	740
0	1
0	40
0	1339
0	1327
0	1322
0	0
0	249
1	3687
4	14770
5	13081
0	13286
0	13072
0	14314
3	12684
1	11044
0	11461
0	11617
0	16049
0	8831
5	1032
0	3972
11	2347
28	3744
0	0
0	0
0	6
2	8
0	0
12	9
7	10
0	8
0	0
471	332
4	211
0	223
2	199
2	135
0	40
1	65
37	153
0	277
0	253
0	311
0	276
0	240
2	46
26	108
0	0
14	108
0	33
0	0
2	41
1	39
0	429
0	2308
0	719
0	1020
0	2968
4	1146
3	521
3	599
0	3515
0	2960
0	2984
0	2965
0	2410
0	1048
0	572
50	3258
0	2991
0	1607
0	860
2	556
1	735
0	790
0	436
3	622
0	290
0	228
0	230
1	161
0	33
0	57
4	2
0	19
0	220
5	673
3	13
1	13
0	0
0	2
0	2
0	2
0	2
0	2
0	1
0	1
0	0
0	2
0	2
0	2
0	0
0	2
0	2
0	2
0	1
0	0
60	554
7	496
1	412
1	494
0	7
0	29
1	215
1	33
3	1226
0	1189
0	1189
0	1185
0	1191
0	1072
0	1150
0	1199
0	1157
0	1304
1	1183
0	1136
0	1089
0	974
0	914
0	1090
0	90
1	2067
0	2006
0	2018
1	2068
0	2048
0	1984
0	2103
3	2028
2	2056
29	1983
0	2017
0	1634
0	2064
0	1974
0	1956
0	0
367	67
0	63
2	4
12	2
0	1
0	1
0	1
0	1
0	0
0	1
0	4
0	4
0	4
1	2
0	0
0	215
0	214
0	175
0	220
0	219
0	213
0	213
0	215
0	27
0	254
0	214
3	214
0	214
0	255
0	250
5	61
0	214
0	40
0	181
0	219
0	219
0	28
0	22
0	389
0	126
0	256
0	395
0	406
0	404
0	279
0	303
0	369
0	317
0	302
0	272
0	294
0	375
0	557
2	427
0	455
0	404
0	235
0	404
0	562
0	171
0	404
0	404
0	273
0	404
0	404
0	406
1	366
0	408
0	406
0	404
0	402
0	298
0	170
0	367
0	257
0	401
0	342
0	353
0	233
0	330
0	231
0	258
0	178
0	131
0	392
4	421
0	331
1	392
15	395
0	389
0	327
1	392
0	329
0	163
0	12
0	12
0	12
0	12
13	12
26	2380
1	2005
94	1368
1	2708
10	1382
0	3375
128	3960
13	3249
1	2587
0	789
5	1215
0	2120
0	0
0	0
0	0
0	0
0	0
4	2378
0	699
0	2358
3	2494
0	2000
1	732
0	671
4	696
3	773
3	690
0	609
0	753
0	716
1	511
0	491
4	350
7	133
1	86
2	0
0	1065
0	1110
0	1141
3	1070
77	505
3	464
0	0
0	0
0	0
0	0
0	0
0	0
0	0
58	2592
1	2052
5	429
11	990
0	2467
0	2775
2	2391
0	2736
0	2574
0	2668
0	2550
7	307
0	2612
0	2299
0	2675
0	2564
0	2598
0	2524
1	2715
0	2909
0	2620
2	2625
0	2698
0	2660
0	2396
2	2500
0	2593
0	532
0	2762
0	3883
0	3868
0	3867
0	3866
0	1995
2	98
0	62
0	197
0	3838
0	3880
0	4035
0	3872
0	3916
0	3861
3	3528
0	3856
0	3849
0	3848
0	3959
0	3628
0	3830
1	3848
0	4018
0	3872
0	3877
0	3925
0	3864
0	3989
0	3847
0	3774
0	3838
0	3591
0	147
0	3502
0	3836
0	3834
0	3854
0	3863
0	3816
0	3853
0	3772
0	4062
0	3860
0	3862
0	3883
0	3781
0	3839
11	140
0	3847
0	3856
0	3768
0	3831
0	3609
0	3863
0	3834
0	3836
10	3998
0	4007
0	3849
0	1628
0	3836
2	3834
0	3846
1	3844
0	3834
0	3544
0	3834
2	1110
5	608
1	960
0	1216
0	887
1	1118
0	1142
0	1508
0	1401
0	642
56	1508
13	33897
0	21367
0	20231
123	38267
18	21296
0	36793
491	40017
2	36274
13	37012
12	28396
1	4001
0	13811
9	3190
51	3190
0	2479
4	874
1	466
0	1
0	720
0	38
0	27
0	27
0	24
1	45
0	42
0	42
0	42
0	16
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2305
0	18
13	327
2	2298
1	210
63	2471
0	2428
3	42
0	62
1	37
7	5
0	0
0	8
0	8
0	6
0	15
0	4
1	15
0	6
0	139
0	138
1	132
0	32
0	138
0	137
8	135
0	145
1	115
0	132
1	137
0	3
0	3
0	3
0	1
0	0
0	2
0	0
2	0
0	0
0	0
0	2
0	0
0	1
0	1
0	15569
29	14596
1606	16946
1	15688
3	3541
6	3629
2	4
4	4
0	0
0	0
0	0
0	0
62	330
4	184
5	266
1	267
1	287
0	43
0	150
0	112
0	105
0	78
0	9
9	180
6	515
3	538
0	184
0	550
0	209
0	4
0	2
0	1
0	1
0	1
0	2191
0	2138
0	2160
0	331
1	11
0	356
0	2732
95	2841
8	2685
0	2498
2	2585
0	2989
0	2822
3	2831
0	2823
0	2757
1	2804
1	2641
0	30
0	30
0	28
0	28
0	28
0	30
0	27
0	30
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	219
0	26
0	620
9	5307
200	5272
3	136
23	3411
42	761
0	121
0	770
0	824
0	711
1	824
0	602
0	864
0	740
0	904
0	764
0	815
0	827
3	726
0	818
0	863
0	669
4	701
0	655
6	707
0	796
0	814
0	859
0	849
0	792
0	814
0	353
0	116
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	83
0	83
0	82
0	82
0	82
0	77
0	72
0	12
3	2
4	25
6	25
4	0
15	787
308	926
0	737
0	869
0	775
1	851
0	858
0	851
4	434
3	831
0	715
0	815
0	827
0	796
0	736
2	763
0	652
1	767
0	786
0	654
2	236
0	224
17	689
0	3156
0	3767
2	3332
0	2421
1	1503
0	3517
0	3633
0	13
0	3594
0	0
0	0
0	0
0	0
0	0
38	4275
0	567
2	1689
3	4041
0	4798
0	3097
12	4023
0	476
0	4018
0	3708
15	3540
0	2632
2	1283
0	642
7	787
8	271
0	814
5	735
0	734
0	820
0	520
21	350
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	1099
131	1352
10	1192
1	314
3	58
0	73
26	174
1	51
0	51
0	66
0	8
0	1118
4	1147
1	961
1	954
0	1104
0	851
0	669
0	1491
0	1101
1	1127
0	1103
0	1078
2	1130
4	880
0	822
0	3048
0	2566
1	2551
2	2800
0	1259
0	2694
0	2656
0	2059
0	764
0	0
0	0
0	358
4203	358
0	0
0	3691
0	3628
0	3718
0	1203
0	3529
0	3528
0	3950
0	3207
0	3398
0	3375
0	3107
0	3419
0	3782
0	3870
0	3891
0	3763
0	3459
1	3646
0	3395
0	3596
0	3564
0	1631
0	2259
0	2435
0	2219
0	2437
0	2364
0	2325
1	2241
0	1956
0	2435
0	2144
0	2172
0	2437
0	2442
0	2320
0	2029
0	2442
0	2247
0	2435
0	2063
0	2316
0	2139
0	2435
0	2442
0	2435
0	2435
0	2322
0	2442
0	2154
240	2432
1	1930
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	287
0	300
0	167
0	305
0	258
0	260
0	189
0	324
0	279
0	276
0	296
1	268
0	292
0	257
0	290
0	250
0	252
0	284
0	234
0	307
0	287
0	172
35	80
9	19
0	79
22	97
89	736
1920	3981
41	1800
9	235
4	658
2	1649
0	1672
0	1513
0	1512
0	1366
0	1366
0	1439
0	1419
3	1453
12	1343
0	1478
0	1483
0	1157
0	1054
0	1225
0	1209
0	1129
0	1178
0	910
0	860
0	974
0	867
1	1059
0	943
0	992
0	951
0	828
0	952
0	970
0	951
0	988
0	928
0	1030
0	721
0	1053
0	1041
0	892
2	8
0	123
0	3
0	83
0	13
0	179
117	265
0	208
7	4
1	5
3	3
0	3
0	3
0	3
24	637
187	674
0	179
1	150
3	224
8	277
18	274
4	178
1	196
0	248
1	184
0	208
0	154
23	12
4	6347
0	7570
0	9733
6	7623
0	7699
2	4279
1	3801
0	7863
1	7754
0	7144
0	6058
0	7765
3	6764
1	6961
1	6600
0	5122
4	6309
11	2602
0	4446
22	125
14	392
0	50
0	573
34	234
0	49
357	1150
0	2
0	0
0	2
0	3
0	2
0	3
0	3
0	0
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	2
0	3
0	0
0	3
0	0
0	3
0	2
0	3
0	3
0	2
0	3
0	590
12	162
2	0
0	0
0	332
0	335
1	230
0	326
0	338
0	342
0	333
0	338
0	333
0	333
0	336
1	334
0	333
0	335
0	335
0	314
0	332
0	338
0	330
0	334
0	325
0	336
0	330
0	340
0	330
0	331
0	331
0	331
0	331
0	331
0	247
1	331
0	207
0	340
0	314
2	335
0	339
0	340
0	330
0	334
0	330
0	314
0	329
0	330
0	328
0	310
0	329
0	316
0	328
0	327
0	211
1	316
0	329
0	328
0	312
0	332
0	329
0	336
0	310
0	332
0	329
0	330
0	319
0	235
0	0
0	114
0	335
0	116
0	329
0	327
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	4
0	4
0	0
0	32
0	28
6	32
0	15
0	29
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
1	752
71	758
0	656
0	0
37	1380
103	1174
2	1075
2	1092
0	740
100	1466
0	1390
1	1386
0	1695
0	1530
0	1301
0	1515
0	778
0	1463
0	1405
1	711
0	1331
1	1303
0	1483
0	1411
4	1395
292	5333
298	5277
0	564
0	3
0	3
0	3
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
47	1961
2	2336
0	4323
0	4665
0	4641
0	4639
0	4568
2	4139
287	3691
8	4550
0	4199
2	4226
1	4230
7	2304
0	1980
1	358
1	318
48	327
7	141
0	4
1	104
0	2
3	2039
0	2248
4	2342
0	2310
0	2316
0	2183
4	1569
5	2209
1	2216
0	2119
0	563
0	1938
0	1905
1	1918
0	296
0	317
0	189
10	84
76	4400
878	4765
8	3220
0	2617
4	2453
40	2718
0	258
0	227
0	85
0	69
0	54
0	58
0	94
0	77
0	89
8	105
0	73
2	12
0	54
0	4
0	49
12	379
0	333
0	315
0	308
0	351
0	74
0	0
0	2
0	2
0	2
0	0
0	2
0	2
0	2
0	2
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	2
0	0
0	2
0	2
0	2
0	2
0	2
0	0
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	0
0	2
0	2
0	0
0	2
0	2
0	2
0	2
0	0
0	2
0	2
