UniqueCount	AmbigCount
5	37
2	34
0	5
0	7
0	391
0	390
57	394
0	394
0	355
1	378
0	372
0	362
0	25
9	0
0	734
1	420
0	776
0	728
0	672
0	732
4	700
0	687
0	79
0	134
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
9	637
70	655
18	662
0	407
0	600
14	393
12	638
20	535
0	638
0	377
5	801
34	531
0	641
52	660
2	208
112	2629
24	2206
0	2402
3	2151
0	2051
2	2452
2	1073
0	2389
2	2376
690	2258
9	2238
0	2054
11	1457
348	466
3	203
1	42
0	415
0	445
0	224
98	464
0	390
0	245
0	131
0	238
5	2
51	202
0	3
0	2
0	3
0	2
0	2
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	23
0	0
0	459
2	490
1	531
2	476
0	353
1	344
0	455
0	475
0	517
0	568
0	512
29	513
2	456
6	456
0	408
0	503
0	94
2	0
4	0
0	1117
0	1633
0	1945
1	1419
0	1261
40	1533
21	41
154	0
0	606
0	669
0	672
0	553
0	666
0	563
0	671
0	676
0	710
0	568
0	588
0	690
0	715
0	651
0	592
0	717
0	683
0	669
0	714
0	715
0	618
0	712
0	679
0	669
0	690
0	668
0	711
0	563
1	658
0	616
0	653
0	658
0	727
0	725
0	620
0	677
0	612
0	618
46	717
0	617
0	664
0	515
0	666
1	15
0	659
0	758
0	701
0	765
0	710
0	737
0	696
0	677
0	737
0	697
0	713
0	688
0	626
0	648
0	652
0	672
0	744
0	698
0	669
0	726
0	636
0	677
0	685
1	663
0	730
1	629
0	628
0	627
0	632
0	709
0	696
0	657
0	732
0	620
0	678
0	666
0	726
0	720
0	701
0	642
0	737
0	699
0	715
0	599
0	684
0	625
0	680
0	630
4	726
0	713
0	731
0	685
0	730
0	708
0	638
0	660
0	651
0	671
0	672
0	629
0	710
0	588
0	650
0	647
0	680
0	672
4	46
0	698
0	687
0	626
0	693
0	720
0	689
0	665
0	641
0	622
0	667
1	529
0	556
0	727
0	629
0	663
0	672
0	615
0	665
0	702
0	657
0	658
0	703
0	662
1	74
0	711
0	673
0	721
0	543
0	53
0	648
9	542
16	772
0	724
0	606
0	578
24	6
8	147
0	7
0	7
0	0
0	0
0	8
8	2
0	11
0	7
2	2
0	5
0	1
0	2468
0	1733
0	2153
0	2235
1	2073
8	2410
1	2276
4	2056
0	1523
0	2044
0	2109
0	1828
19	1963
21	1615
0	1504
0	1641
0	1641
0	1641
7	357
0	4028
0	2845
0	4036
10	4143
5	3928
0	3952
4	1360
23	2701
0	1661
6	396
0	1660
2	740
0	2233
3	1538
6	1942
0	1905
0	1837
30	1926
0	1762
8	2026
6	1737
2	1128
1	1622
0	1927
0	1617
1	1550
1	140
0	3
1	8709
0	8784
0	9627
1	9662
0	9661
0	9662
6	9413
67	9196
0	10382
0	10365
2	9692
0	8761
0	6117
12	8929
0	9474
0	9893
11	10364
0	10307
10	9902
0	7974
0	3865
0	9633
0	9424
0	8582
0	10259
22	4523
0	4447
0	5372
0	5368
7	12
5	1840
15	466
11	834
2	8759
0	10570
0	9583
0	10663
0	9278
0	10149
0	10875
3	8488
0	9868
0	11811
0	9878
5	10736
1	10490
0	10659
0	9581
0	9643
0	10658
0	10297
0	9645
2	10932
0	10963
0	10943
0	10299
0	10293
0	9642
0	9935
0	10361
0	9831
0	10953
0	9863
0	10944
0	10485
0	10657
0	10658
0	10667
0	10654
0	10658
0	10455
0	9640
0	10490
3	10649
0	10457
0	10344
0	9471
1	9920
0	10640
0	10652
0	10645
0	10909
0	10463
0	10926
0	5485
0	10859
0	9818
0	10908
0	10890
0	10708
0	10457
0	10916
0	10625
1	9450
0	9542
0	10576
0	9201
2	8027
0	10562
0	9547
0	9698
0	10509
0	10329
0	10318
0	10130
0	10019
2	8703
0	8641
0	9574
0	9175
0	8166
0	8461
0	8447
0	7727
0	9181
0	9465
1	9183
0	9160
0	7926
0	8901
0	8556
0	4842
0	5799
0	5797
0	5795
0	5795
1	5994
0	6075
0	6074
0	5790
0	6062
0	5332
0	5602
4	5779
0	4232
0	5778
0	6021
0	6035
0	5472
0	4908
0	1724
0	541
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	78
0	61
0	58
0	66
0	0
1	63
0	42
0	0
0	78
0	0
0	68
0	2
0	3
0	2
0	3
0	2
0	13
0	3
0	2
0	1
0	0
0	2
0	40
26	25
8	175
1	287
0	168
1	195
5	349
15	199
0	181
3	193
0	216
2	65
42	162
65	1554
22	1554
0	20
0	29
0	29
0	28
0	20
0	24
0	7
0	23
0	23
2	27
6	8
0	8
0	0
0	2380
0	855
5	2453
6	2417
8	1698
0	426
1	1601
6	2439
1	1865
2	1971
0	879
1	2456
0	2499
0	1539
0	121
0	2248
5	1948
0	1552
0	903
0	1587
0	1596
0	953
2	2322
0	2457
0	51
0	2402
0	86
0	930
36	2481
0	535
0	2377
0	1853
0	1618
0	2442
0	461
0	1543
0	954
0	905
0	885
33	1134
0	1541
2	1267
14	2831
0	1531
0	448
100	1223
0	142
7	179
6	141
0	132
0	67
23	139
2	50
0	12
0	2
0	0
0	0
0	4
0	4
0	4
0	3
1	758
0	743
0	874
0	618
0	779
0	724
1	763
0	782
0	780
2	699
0	691
4	749
2	644
0	555
1	107
0	57
0	152
7	7
0	0
0	3133
13	3141
0	3138
0	923
4	3138
10	1216
54	1269
0	2483
8	3208
0	1207
0	3136
27	994
181	2915
0	3410
0	2936
0	2227
92	2129
164	2713
0	2442
0	2606
1	2189
0	0
0	293
0	278
0	281
0	322
0	269
0	81
0	184
0	289
2	305
0	286
0	262
0	272
0	33
0	21
0	3
0	16
0	12
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	487
0	566
0	564
0	603
0	354
0	344
0	429
0	428
0	426
10	339
0	402
0	364
0	404
0	430
0	429
0	401
0	348
0	405
0	435
2	340
2	30
2	1115
53	1129
1	953
93	487
0	509
0	279
0	613
0	392
0	357
0	528
0	491
0	217
0	347
0	389
0	233
0	405
0	210
0	192
0	171
0	5
0	5
0	1
0	1
0	1
0	5
0	5
0	2
0	5
0	2
0	1
0	1
0	5
0	1
0	0
0	0
0	3
2	3
0	1
0	1
0	4
0	2
1	3
0	1
0	4
0	4
0	0
26	1264
1	941
0	1114
0	1161
0	934
0	1056
0	350
0	887
0	1047
3	18
3	925
0	960
0	911
4	804
1	893
0	830
0	805
2	911
0	788
0	807
0	712
0	823
0	784
4	675
0	441
0	692
1	605
0	673
0	673
0	538
0	576
4	561
3	572
1	377
0	133
0	18
1	233
0	209
3	225
6	202
5	220
0	215
0	176
0	226
0	216
0	208
4	6
2	204
0	456
65	483
2	491
3	502
0	505
8	506
12	215
2	0
0	0
0	0
1	513
0	526
0	528
0	509
2	551
0	515
0	558
0	546
0	524
0	554
0	551
0	528
0	557
0	548
1	497
0	555
0	550
0	554
0	517
0	547
18	546
0	534
4	370
0	497
0	489
3	375
0	244
2	8
0	234
0	266
0	6918
7	7056
4	6851
0	20
2	11
0	141
0	101
1	6589
0	604
0	6294
1	142
3	7275
0	373
1	235
0	1912
0	7074
0	173
5	345
3	258
0	2
1	6980
1	6851
0	1549
0	1674
1	74
2	6211
0	57
0	1901
1	4165
105	5524
26	5931
2	13
0	2
0	8
0	9
0	9
0	0
0	869
1238	8764
1	5191
3	4585
2	3247
0	5248
5	1220
0	438
0	3152
2	2340
0	848
0	833
0	43
0	34
0	31
0	26
0	26
0	33
0	28
0	17
0	29
0	42
0	44
0	28
0	30
0	28
0	37
0	30
0	29
0	36
0	39
484	757
12	683
1	242
0	685
21	266
0	0
1	35
0	30
0	35
0	37
0	36
0	54
0	52
0	66
0	52
0	52
0	52
0	41
0	34
0	43
0	28
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	11
0	19
0	20
0	19
1	19
0	15
0	15
0	20
0	6
0	2
0	10
0	4
0	2
0	10
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	182
22	164
0	86
0	129
0	128
0	100
0	119
0	0
0	0
0	0
0	0
0	742
0	622
0	474
0	482
0	697
0	248
1	632
0	703
0	223
22	709
4	641
0	529
0	552
0	525
0	503
0	591
0	161
0	203
116	157
1416	224
4	256
3	177
0	96
0	220
23	220
0	243
0	243
0	243
3	166
5	191
0	191
1	179
4	148
1	167
5	24
0	181
0	62
28	37
0	238
0	848
0	893
0	933
2	975
0	1048
0	887
0	523
0	863
0	812
0	969
0	976
2	871
2	517
13	891
0	656
0	697
0	174
17	89
0	90
114	215
9	67
17	19
0	16
9	93
8	34
0	102
0	48
0	43
21	66
0	31
3	31
0	3
0	3
0	3
0	3
0	3
0	1
0	1
0	3
0	3
0	3
0	2
0	2
0	2
3087	293
97	293
0	166
0	165
0	153
0	157
0	164
0	30
0	151
0	157
0	167
0	166
0	164
0	165
0	164
0	151
0	152
0	0
0	0
0	0
3	24
9	16
0	2
1	3
2	12
0	2770
0	1857
0	2771
0	2758
0	1156
0	1608
0	1632
0	2787
0	1527
0	1650
0	1846
0	1760
0	947
0	1196
0	1162
0	2782
0	1330
0	1284
5	1409
0	1736
0	2774
4	1386
0	1345
22	2889
0	1239
3	2751
0	987
14	3058
1	901
2	2748
0	2146
5	710
0	0
0	27
0	27
0	27
0	27
0	27
0	27
0	27
0	27
0	22
0	26
0	24
0	3
0	10
0	3
0	4
0	1
0	0
0	0
0	0
0	0
4	2860
2	2710
2	2813
0	2849
20	2734
0	583
8	719
0	35
0	595
10	29
0	124
0	20
2	80
0	40
0	2
0	12
2	1
0	20257
6	19316
0	24206
0	19717
6	21603
2	19926
0	21605
0	21655
1	21657
0	21625
0	16020
1	19432
2	16412
0	19749
0	19652
0	18166
2	16260
1	18303
0	15913
0	17355
0	19403
1	21655
5	20231
2	13411
3	21594
0	15498
3	19172
0	21541
0	20148
0	21541
0	17021
0	21550
0	21559
0	20943
0	21547
1	20637
0	21501
0	21487
1	16811
0	4773
0	3602
1	1955
0	1491
0	590
0	285
0	297
0	0
0	0
0	0
0	0
0	0
0	0
5	25
0	28
1	25
0	28
7	5
0	5
0	5
0	5
0	5
0	3
0	2
0	0
23	128
1	128
0	0
0	1263
0	1716
0	1842
1533	2014
0	1248
0	1901
0	660
1	796
2	1227
0	1812
0	1812
0	1265
0	1919
0	40
1	40
0	18
0	40
0	18
0	7
0	18
0	18
0	40
0	18
0	11
0	120
43	165
0	95
0	68
0	113
2	105
0	129
0	64
0	71
0	63
0	72
12	28
1	58
4	7
2	45
4	7994
0	7894
12	7727
0	8216
2	7559
0	7899
17	8133
0	7897
2	8013
9	7951
0	8127
18	8032
1	8013
0	7842
0	8106
4	7420
0	7845
0	7715
0	8011
0	7838
0	7845
2	4041
0	4977
0	282
0	2230
0	2404
0	2420
0	2100
0	2241
0	2335
0	1678
0	2403
0	2136
0	2248
0	2203
0	2277
0	1582
0	1990
0	2403
0	2209
0	1911
0	1516
0	1260
0	915
0	863
0	918
1	909
0	905
6	920
0	897
0	916
3	871
0	892
0	916
0	917
0	910
0	909
0	909
0	285
0	911
0	916
0	769
1	900
0	917
0	828
7	868
0	910
0	850
0	910
0	911
0	911
0	916
0	912
0	860
0	868
0	913
0	906
0	905
0	907
2	872
0	910
0	911
0	641
0	466
0	469
1	470
0	542
0	473
0	252
0	466
0	463
0	463
0	452
0	258
0	258
1	253
0	255
0	257
0	164
0	144
1	149
0	103
14	66
473	590
1	337
0	510
5	454
0	482
2	402
0	406
0	365
5	260
0	242
0	266
0	261
0	259
0	317
0	246
0	168
9	130
0	343
0	238
0	237
0	236
257	373
0	237
0	238
2	6
2	604
1	596
55	218
2	583
7	502
274	742
0	1849
0	2127
0	2135
0	2084
0	1952
0	1403
0	2135
0	1970
0	2091
0	2110
1	2113
0	2058
0	2054
0	2029
0	1994
0	1880
0	2002
0	1485
24	129
1	1769
0	129
3	20
0	1082
0	539
0	1049
0	677
0	505
0	560
0	530
0	1051
0	507
0	511
4	46
0	655
0	641
0	623
0	624
0	1029
0	435
0	0
0	31
0	794
0	784
0	781
0	0
0	133
0	3107
0	13904
6	12350
0	12294
0	11908
0	13350
5	11699
0	10193
0	10760
0	10957
0	15113
0	8106
7	731
0	3412
14	1866
22	3103
0	0
0	0
0	11
0	11
0	0
14	12
9	11
1	3
0	0
437	318
10	194
0	227
0	183
5	129
0	37
4	49
36	152
0	238
0	220
0	272
0	237
0	214
0	35
31	105
0	1
24	104
0	42
0	0
2	49
6	39
0	468
0	2231
0	705
1	956
0	2821
2	1021
3	472
1	536
0	3377
0	2809
0	2843
0	2815
0	2333
3	984
0	563
53	3161
0	2856
0	1495
0	830
1	537
0	687
0	740
0	340
0	486
0	222
0	148
0	148
0	111
0	14
0	28
0	1
0	21
0	213
4	594
0	10
9	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
46	468
4	413
0	293
0	396
1	4
2	24
0	144
1	11
5	1217
0	1180
0	1208
0	1184
0	1146
0	1050
0	1148
1	1189
0	1150
0	1316
3	1181
0	1106
0	1048
0	947
0	907
0	1045
0	59
0	2096
0	2046
0	2038
0	2096
0	2080
0	2045
0	2146
3	2077
0	2082
25	1986
0	2061
0	1645
0	2101
0	2002
0	1999
0	0
348	45
3	40
2	5
10	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	165
0	165
0	128
0	167
0	167
0	165
0	165
0	165
0	19
0	181
0	165
3	166
0	165
5	186
0	181
1	43
0	165
0	23
0	131
0	167
0	167
0	10
0	10
0	331
0	75
0	187
0	341
0	353
0	350
0	216
2	251
0	323
0	246
0	227
0	207
0	243
0	333
0	465
0	326
0	343
0	350
0	190
0	350
0	468
0	95
0	350
0	350
0	219
0	350
0	350
0	351
1	323
3	351
0	351
1	350
0	350
0	225
0	95
0	321
0	185
0	348
0	280
0	295
0	165
0	300
0	175
0	222
0	150
0	117
0	400
0	448
0	347
0	400
3	402
0	395
0	314
4	401
0	315
1	142
0	18
0	19
0	19
0	19
23	19
20	2059
3	1774
84	1157
0	2403
11	1185
1	3070
206	3625
31	2896
1	2326
1	611
2	1028
1	1857
0	0
0	0
0	0
0	0
0	0
6	2690
0	750
0	2765
3	2838
0	2263
4	762
0	688
5	727
7	799
2	697
0	617
0	750
3	699
4	503
0	509
1	356
7	122
1	77
7	0
0	1269
0	1321
0	1362
1	1237
64	559
1	530
0	0
0	0
0	0
0	0
0	0
0	0
0	0
43	2395
1	1887
10	416
20	952
0	1792
0	1960
0	1739
0	1949
0	1827
3	1912
0	1809
6	189
0	1894
0	1673
0	1907
0	1822
0	1846
0	1785
0	1947
0	2085
0	1863
1	1864
0	1956
2	1893
0	1695
0	1798
0	1855
0	360
0	1957
0	2650
0	2647
1	2647
0	2633
1	1404
0	76
1	38
3	114
0	2636
0	2684
0	2758
0	2675
0	2713
0	2634
2	2420
0	2647
0	2646
0	2646
0	2712
0	2440
0	2633
0	2643
0	2743
0	2672
0	2681
0	2693
0	2671
0	2730
0	2642
0	2583
0	2641
0	2443
0	93
0	2367
0	2638
0	2639
0	2647
0	2667
0	2578
0	2657
0	2581
0	2791
1	2667
0	2669
0	2677
0	2590
0	2642
2	85
2	2643
0	2641
1	2579
0	2638
0	2464
0	2666
0	2638
0	2639
12	2732
0	2741
0	2642
0	1111
0	2638
0	2638
0	2639
0	2638
0	2638
0	2423
0	2638
9	957
2	520
0	864
0	1079
0	795
0	959
1	988
0	1224
0	1120
0	530
48	1226
9	26714
3	16330
0	15696
114	30211
15	16262
0	29277
494	31790
7	28864
20	29486
5	22648
0	2904
0	10581
3	2795
36	2795
0	2206
0	764
1	458
0	0
0	645
0	4
0	14
0	15
0	16
0	16
0	17
2	17
0	17
0	14
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1875
0	8
2	288
1	1871
2	113
56	2007
0	1980
2	39
0	50
4	23
7	0
0	0
0	2
0	2
0	0
0	12
0	0
0	12
0	0
0	169
0	153
1	157
0	26
3	165
0	152
4	148
1	181
4	147
0	146
4	152
0	16
0	17
0	17
0	13
0	0
0	15
0	12
1	4
0	0
0	0
0	1
0	1
0	1
0	0
0	14031
12	13158
1602	15398
8	14208
1	2930
1	2839
0	2
3	2
0	0
0	0
0	0
0	0
51	300
3	238
0	242
0	269
2	286
0	25
0	159
0	108
5	104
0	89
0	11
5	162
2	566
1	573
1	178
0	594
0	217
0	3
0	0
0	0
0	0
0	0
4	2005
0	1960
0	1977
0	229
1	4
5	323
0	2762
79	2854
8	2692
7	2447
1	2583
0	3015
0	2847
3	2848
0	2840
0	2758
1	2806
4	2602
1	46
0	44
0	45
0	43
0	45
1	48
0	44
0	45
0	42
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	72
0	16
5	595
26	5586
244	5562
0	119
26	3626
38	686
0	100
0	679
0	774
0	698
0	774
0	551
0	795
0	624
0	843
0	717
0	767
0	775
0	706
0	766
1	795
0	567
6	643
0	630
9	641
0	777
0	761
0	790
0	749
0	692
0	761
2	317
0	83
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	180
0	180
0	177
0	178
0	177
0	167
2	143
2	37
1	17
18	68
4	68
1	0
30	635
272	749
0	584
0	705
0	615
0	671
0	678
0	672
0	350
0	663
0	536
0	639
0	664
0	626
0	555
0	616
0	530
1	618
0	635
0	498
1	180
0	171
11	554
0	2641
0	3220
8	2827
0	2012
1	1265
0	2962
0	3099
0	11
0	3030
0	0
0	0
0	0
0	0
0	0
22	2667
0	319
4	1025
0	2458
0	3022
0	1949
14	2474
0	218
1	2416
0	2341
6	2128
0	1618
4	691
0	349
2	601
8	252
0	1129
5	1047
0	1016
0	1143
0	755
15	449
1	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	994
111	1252
18	1130
0	289
2	39
1	52
9	154
2	41
0	35
1	50
0	16
0	912
0	873
1	732
0	801
0	901
1	645
2	488
0	1184
0	897
0	907
1	835
0	866
1	895
3	615
0	589
0	2007
0	1663
0	1669
1	1821
0	821
0	1742
0	1738
0	1405
1	493
0	0
0	0
4	177
2781	178
25	0
2	3567
0	3484
0	3608
0	1180
0	3401
0	3410
0	3859
0	3134
0	3285
0	3311
0	3061
0	3361
0	3692
0	3750
0	3775
0	3630
2	3320
7	3508
0	3320
0	3452
0	3443
0	1575
0	2606
0	2795
0	2557
0	2800
0	2724
0	2663
0	2582
0	2229
0	2796
0	2483
0	2474
0	2799
0	2798
0	2664
0	2350
0	2798
0	2584
0	2796
0	2348
0	2657
0	2478
0	2792
0	2799
0	2796
0	2792
0	2662
0	2799
0	2497
268	2794
6	2256
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	235
0	236
0	116
0	252
0	218
0	215
0	114
0	260
0	227
0	232
0	240
0	213
0	237
0	215
0	238
0	210
0	214
0	234
0	200
0	245
0	236
0	111
56	82
6	23
3	76
32	91
63	776
1923	4289
49	2024
4	214
6	732
0	1776
0	1341
0	1205
0	1217
0	1080
0	1099
0	1155
0	1142
0	1179
18	1062
0	1176
0	1182
0	883
1	852
0	959
0	975
0	892
0	937
0	755
0	716
0	816
0	715
0	897
0	771
0	809
0	793
0	662
0	782
0	796
0	777
0	829
0	762
0	856
0	612
0	869
0	831
0	712
0	6
0	109
0	1
0	68
2	7
0	138
73	262
0	218
2	0
1	1
0	10
0	10
0	10
1	11
23	464
162	490
1	96
0	90
0	218
12	267
23	265
0	158
0	173
0	227
0	159
0	207
0	147
20	5
8	5411
0	6557
0	8659
4	6612
0	6678
0	3398
0	3087
0	6894
0	6859
0	6144
0	5260
0	6801
7	5890
1	6063
2	5506
0	4423
3	5281
6	1971
0	3679
28	58
17	337
0	49
1	368
17	208
0	49
374	825
0	1
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	349
6	105
2	0
0	0
0	356
1	364
1	208
0	338
0	363
0	356
0	358
0	358
0	359
1	359
3	355
3	357
0	356
0	358
0	358
0	340
0	357
0	364
0	357
0	354
0	355
0	357
0	356
0	356
0	354
0	358
0	358
0	358
0	357
0	358
0	295
0	358
0	224
0	356
0	342
0	357
0	358
0	356
0	358
0	358
0	356
0	341
0	355
0	355
0	356
1	340
0	358
0	343
0	356
0	355
0	232
6	340
1	358
0	356
0	343
0	358
0	358
0	362
0	340
0	358
0	357
0	359
0	343
0	258
0	0
2	95
0	341
0	103
0	338
0	334
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	20
0	15
3	20
0	4
0	17
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	679
98	679
0	592
0	0
20	968
67	724
3	821
0	827
10	525
108	1089
0	1508
0	1558
0	1887
0	1655
0	1387
0	1718
0	838
0	1632
0	1546
2	750
0	1427
0	1479
0	1686
0	1482
1	1551
244	4685
263	4646
1	336
0	1
0	1
0	3
0	3
0	1
0	1
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
28	1875
1	2196
0	4219
0	4570
0	4547
0	4546
0	4455
4	3949
336	3744
4	4493
0	3989
0	4029
3	4035
16	2166
0	1759
2	313
2	228
48	239
8	130
0	4
0	68
0	0
1	1755
0	2036
3	2065
0	2049
0	2043
0	1993
3	1439
4	2009
0	1985
0	1881
2	441
0	1713
0	1703
0	1704
0	277
0	290
0	125
7	61
66	2858
620	3103
6	2030
1	1700
1	1592
33	1730
0	139
0	106
0	39
1	99
0	85
0	91
0	124
0	110
0	113
5	134
0	107
1	8
0	74
0	0
0	80
3	97
0	73
0	67
0	77
0	82
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2423
0	2078
0	2291
1	2131
