"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"LINC01238",65.6458090075218,-3.5055185139319,0.632697463486116,7.7689552149792e-13,8.51470162358687e-11
"KCNJ16",233.917994867806,-5.1077480436101,1.08912031365521,7.94940937715257e-13,8.67157403183756e-11
"ARHGDIG",38.3816326331891,-4.61447150155549,0.856518558010386,8.01339094279991e-13,8.70052049326897e-11
"PHGDH",136.645333806324,-2.6576607038597,0.450346774250753,8.27637622692329e-13,8.94426054104943e-11
"LINC01624",42.757631932044,-4.70547879258811,0.893909113668935,8.46436249971869e-13,9.10506771671128e-11
"CTSE",947.290008653943,3.83254855331347,0.825822262783358,9.16195511220446e-13,9.81004732866685e-11
"TRBV7-4",19.9803077151011,-5.55993478959309,1.04090807796734,1.04691917174275e-12,1.11583334657994e-10
"GLP1R",82.4381036480634,-3.15917811922211,0.580958637788078,1.09157577542601e-12,1.15811703844855e-10
"LINC01829",32.1665921275886,-4.57057895538802,0.870917144001918,1.12078100134495e-12,1.17834147358597e-10
"SERPINA6",31.5057928741985,-3.52077496609865,0.6408069677736,1.11854223991859e-12,1.17834147358597e-10
"ESRRG",136.187525465794,-3.30038849554774,0.602052107021505,1.16860620635393e-12,1.21760382083559e-10
"TDH",47.7770088914146,-4.87608456856818,1.08315052023623,1.16443655290105e-12,1.21760382083559e-10
"FHL2",314.829506395264,2.38253930076005,0.389871810286641,1.17938499301364e-12,1.22334867467286e-10
"LOC105370221",48.4100311770794,-4.55175738847012,0.927909582506454,1.24115241064742e-12,1.28169672272857e-10
"EMB",327.471323669347,2.2807948996664,0.377635824941795,1.28915722402e-12,1.32537911947366e-10
"FBXW12",23.2506915570753,-5.57385126221378,1.06632614560186,1.54412317297129e-12,1.58051550325938e-10
"EEF1AKMT4-ECE2",28.3820414478843,-3.03103167194165,0.522294028307286,1.59436243676141e-12,1.62478119377857e-10
"LOC285804",19.8541738640864,-6.09942645914125,1.16488734438787,1.61044714101537e-12,1.63400608390795e-10
"GALNT17",36.9846940646445,-2.78866572026645,0.46511593961704,1.75842652707517e-12,1.77639305898224e-10
"RNA18SN2",58901.2505470593,-3.56547773742332,0.714859909159966,1.85196212595199e-12,1.86278528123353e-10
"LOC100132154",69.7923092714669,4.5274134180467,0.880148449384517,1.87741658835147e-12,1.88024889785976e-10
"OAS1",137.413956343393,2.89442879792865,0.520900063459892,1.97393638124114e-12,1.96842969176557e-10
"SULT1B1",240.094458882586,3.62455684385268,0.678629339088558,2.03147038599104e-12,2.01714591532059e-10
"XAF1",195.512749913921,2.15076507054115,0.348829696865759,2.11164239630536e-12,2.08608669749721e-10
"GCAT",132.395815362813,-3.11146121936288,0.565511398054228,2.11885715777638e-12,2.08608669749721e-10
"RYR2",337.567421236208,-2.59334954861894,0.448661032060039,2.25303281423922e-12,2.20882774003579e-10
"LOC105369165",66.1119863597312,-4.20035889634253,0.822396655814656,2.29907459414053e-12,2.2444957224729e-10
"IGHJ6",22.761822909941,4.04302766518413,0.664897037064464,2.33695190598363e-12,2.27192793035689e-10
"IGLC2",377.930786060943,2.96958407367813,0.534469303296293,2.36850835235023e-12,2.29301214861906e-10
"SMIM35",39.6181774060459,1.98101870534452,0.310179540920256,2.5382145202898e-12,2.44711262983127e-10
"PLAAT5",34.894906156736,-3.69073108926948,0.685790211338721,2.82085881426904e-12,2.70837415493971e-10
"MUC15",33.2927502449575,-4.01870361562938,0.797750715157454,2.84643432431594e-12,2.72168319034901e-10
"GDAP1",105.263863427735,-1.37680183141234,0.209888583369592,2.87439546889156e-12,2.73715486556129e-10
"TNS4",113.665867657214,4.02277045944408,0.834764716486441,2.89627338002025e-12,2.7467311014192e-10
"SYT6",16.9117766285606,-3.43981922699466,0.596195200244701,2.97205604889192e-12,2.80714318276438e-10
"LEFTY1",82.7490098176531,-3.43583850449049,0.688910015649169,2.99214302907391e-12,2.81467381702559e-10
"TRIM29",119.314220936142,3.6375555824272,0.681953511700725,3.04311133585487e-12,2.85107628583016e-10
"SDCBP2",84.4712157593426,2.92192324762755,0.50731750633293,3.22801800753369e-12,3.01216861064439e-10
"ADGRV1",155.193187861389,-3.02709512569817,0.560277355040881,3.24588056426655e-12,3.01672139642933e-10
"HPGD",302.328398782934,2.61560852650642,0.459694130487541,3.31520762641988e-12,3.06887845417793e-10
"SLPI",367.534715011103,3.8276901386226,0.723998673864315,3.39005237730158e-12,3.12570900740485e-10
"RNA18SN5",441421.319415087,-3.31054538302505,0.665244114012156,3.4535304960114e-12,3.1716514258824e-10
"F11",235.604716504895,-4.83522501359989,1.05786796842635,3.51830181504706e-12,3.21841506585112e-10
"GATM",10869.5474552092,-4.41009757496146,0.991000668500062,3.54107196942386e-12,3.22654145919857e-10
"LCN2",573.928052540857,3.35827246817156,0.641772233747665,3.74205385528751e-12,3.39635239560958e-10
"SLC17A4",104.468200006612,-4.0083469899672,0.861438480968838,3.88277970117563e-12,3.51036522789166e-10
"ITGA2",883.926813668637,2.87450671430872,0.533747805414515,3.90215347772597e-12,3.51420682383577e-10
