Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR26436341_1	(0.0, 0.0097194307692864)	(1.0, 0.007105658254839111)	(2.0, 0.003871562865764499)	(3.0, 0.002791452935822954)	(4.0, 0.0021571026595080785)	(5.0, 0.0018422654216318994)	(6.0, 0.0016365301968811288)	(7.0, 0.0015710689890058838)	(8.0, 0.0016069167933185178)	(9.0, 0.001709784405693903)	(10.0, 0.0019435744338197787)	(11.0, 0.0024049200893215064)	(12.0, 0.0029208167513859384)	(13.0, 0.003924555272139698)	(14.0, 0.005377170646895138)	(15.0, 0.007231904870027083)	(16.0, 0.011038006527916339)	(17.0, 0.016860936828438144)	(18.0, 0.027110291661476528)	(19.0, 0.04402422089628987)	(20.0, 0.06917379352188405)	(21.0, 0.10674073384133724)	(22.0, 0.15715833270677607)	(23.0, 0.2260406679935965)	(24.0, 0.3197281252645724)	(25.0, 0.43056641899886244)	(26.0, 0.5457859378602316)	(27.0, 0.6499674501936842)	(28.0, 0.7683431344347524)	(29.0, 0.9119245009081652)	(30.0, 1.0481321298944877)	(31.0, 1.1727172772825794)	(32.0, 1.3206845446836335)	(33.0, 1.464159926344296)	(34.0, 1.583053065847616)	(35.0, 1.7487073281764864)	(36.0, 1.9101221979953409)	(37.0, 2.040698604504205)	(38.0, 2.182447057157111)	(39.0, 2.3233320453061386)	(40.0, 2.4788351446137833)	(41.0, 2.603529394015)	(42.0, 2.691911376247706)	(43.0, 2.801136518787928)	(44.0, 2.8884586528931298)	(45.0, 2.9815943656977284)	(46.0, 3.0416441137219534)	(47.0, 3.013612689349661)	(48.0, 3.022177197380006)	(49.0, 3.0424732890217068)	(50.0, 3.0426930516481447)	(51.0, 3.02864227095778)	(52.0, 2.9726511178218202)	(53.0, 2.9338310629516124)	(54.0, 2.9263232858483965)	(55.0, 2.8947787766534656)	(56.0, 2.802715380777871)	(57.0, 2.70898739990202)	(58.0, 2.644226003510965)	(59.0, 2.5743726603073283)	(60.0, 2.4699308617425624)	(61.0, 2.3622876983926595)	(62.0, 2.2425061567824605)	(63.0, 2.1218143926627584)	(64.0, 1.9864187943741267)	(65.0, 1.7857240826297498)	(66.0, 1.5569808019110183)	(67.0, 1.3351670576259376)	(68.0, 1.129952405337794)	(69.0, 0.9219821479181403)	(70.0, 0.7354987526834419)	(71.0, 0.5815807497664905)	(72.0, 0.4599164191297849)	(73.0, 0.37072396479957587)	(74.0, 0.30269262521513357)	(75.0, 0.2501475370937493)	(76.0, 0.2074980015628396)	(77.0, 0.17057788032120133)	(78.0, 0.14571509013010822)	(79.0, 0.12134014179770443)	(80.0, 0.09755902013674035)	(81.0, 0.08134957818667966)	(82.0, 0.06742816131187751)	(83.0, 0.05579632811252146)	(84.0, 0.044901712801855655)	(85.0, 0.03563583468713346)	(86.0, 0.02932194532754731)	(87.0, 0.02368760564971371)	(88.0, 0.018453826220069112)	(89.0, 0.01563587708105856)	(90.0, 0.011982518241544874)	(91.0, 0.008173299383280609)	(92.0, 0.006044251527147636)	(93.0, 0.004512147542829398)	(94.0, 0.0030860283712615573)	(95.0, 0.0020230630433825765)	(96.0, 0.0012951967558173505)	(97.0, 0.0010302347239413583)	(98.0, 0.0013185757586299382)	(99.0, 0.0010832271303165568)	(100.0, 0.00030080983618862656)
SRR26436341_2	(0.0, 0.007539561533961524)	(1.0, 0.006251786962610775)	(2.0, 0.004794076037413499)	(3.0, 0.004642848272981269)	(4.0, 0.004831493216242093)	(5.0, 0.005179161169524438)	(6.0, 0.005483175747506757)	(7.0, 0.005582954891049672)	(8.0, 0.005559569154281801)	(9.0, 0.0056453168557639944)	(10.0, 0.005877615174324844)	(11.0, 0.006270495552025072)	(12.0, 0.006817721792393246)	(13.0, 0.007452254783361472)	(14.0, 0.008423542383787036)	(15.0, 0.010495518661420383)	(16.0, 0.01393322196629738)	(17.0, 0.018454464408085722)	(18.0, 0.026213851867665228)	(19.0, 0.03971054008096236)	(20.0, 0.05940444853774523)	(21.0, 0.08537041159567102)	(22.0, 0.125107455511637)	(23.0, 0.18166819845840912)	(24.0, 0.24626739865685737)	(25.0, 0.3254967157772855)	(26.0, 0.42471771973600747)	(27.0, 0.5332774279106991)	(28.0, 0.6517059170014322)	(29.0, 0.7816183618943077)	(30.0, 0.899362428422301)	(31.0, 1.005041013827191)	(32.0, 1.129917730069385)	(33.0, 1.2683659688825333)	(34.0, 1.4079569906990714)	(35.0, 1.5558312404787895)	(36.0, 1.7093617204580964)	(37.0, 1.8854874993025204)	(38.0, 2.050282109158352)	(39.0, 2.1853207075507446)	(40.0, 2.317509364155693)	(41.0, 2.4540555630450545)	(42.0, 2.56845702826436)	(43.0, 2.6506469796596006)	(44.0, 2.7550206409528433)	(45.0, 2.8767075426999)	(46.0, 2.93070053174956)	(47.0, 2.9231999464435447)	(48.0, 3.0133956150589865)	(49.0, 3.0891217488115874)	(50.0, 3.0570053369837114)	(51.0, 3.022199565427531)	(52.0, 2.9945513883714363)	(53.0, 2.9656201138913443)	(54.0, 2.916313626489966)	(55.0, 2.903668179095019)	(56.0, 2.858287377372407)	(57.0, 2.7539433380124034)	(58.0, 2.66747535583776)	(59.0, 2.614640740282669)	(60.0, 2.5658596524340083)	(61.0, 2.456097917389448)	(62.0, 2.320398282171084)	(63.0, 2.1971741579938193)	(64.0, 2.0615368847401694)	(65.0, 1.8667633193970454)	(66.0, 1.6532281569696174)	(67.0, 1.4725561908975198)	(68.0, 1.2859520429319722)	(69.0, 1.0974209102567518)	(70.0, 0.9202178284718883)	(71.0, 0.7651563622588445)	(72.0, 0.6454899881685321)	(73.0, 0.5448346590213808)	(74.0, 0.47120700538141663)	(75.0, 0.405700438596375)	(76.0, 0.34189167630068074)	(77.0, 0.30406758565232667)	(78.0, 0.27105160248344673)	(79.0, 0.23128493663424152)	(80.0, 0.19563104235794582)	(81.0, 0.16015955682843946)	(82.0, 0.13075744951475454)	(83.0, 0.10908822582564551)	(84.0, 0.08981837872892004)	(85.0, 0.07275302708484584)	(86.0, 0.05868884499264838)	(87.0, 0.04399948420418985)	(88.0, 0.03250773315645817)	(89.0, 0.026467976873876094)	(90.0, 0.021920230597084166)	(91.0, 0.018423283425728562)	(92.0, 0.014737691311112133)	(93.0, 0.012544109202285858)	(94.0, 0.0114091214444852)	(95.0, 0.010701313144977645)	(96.0, 0.009873458063395022)	(97.0, 0.00866831309529075)	(98.0, 0.008339353731422703)	(99.0, 0.009413538573626897)	(100.0, 0.032967652646226295)
SRR26436342_1	(0.0, 0.0045051029784743245)	(1.0, 0.0036027398659276367)	(2.0, 0.002328307797304313)	(3.0, 0.0016934891145137627)	(4.0, 0.0013885460010282721)	(5.0, 0.0012744320686233243)	(6.0, 0.0011459340270917023)	(7.0, 0.0011142889870130194)	(8.0, 0.0011852505920379448)	(9.0, 0.0013588188421664788)	(10.0, 0.0015870467069763743)	(11.0, 0.001830617621521389)	(12.0, 0.002333102500346537)	(13.0, 0.003216286800724326)	(14.0, 0.004303725450700888)	(15.0, 0.005858168176990134)	(16.0, 0.00923172123749943)	(17.0, 0.014466578019000354)	(18.0, 0.023690627731632226)	(19.0, 0.03859544160869191)	(20.0, 0.06205496465368891)	(21.0, 0.09634188610863771)	(22.0, 0.141931840515327)	(23.0, 0.20480094574558566)	(24.0, 0.2944666873382297)	(25.0, 0.40202242492202256)	(26.0, 0.510866019742957)	(27.0, 0.6098689660400294)	(28.0, 0.7194010802178271)	(29.0, 0.8552714571471738)	(30.0, 0.9907688061798352)	(31.0, 1.1116461466961451)	(32.0, 1.250325260667627)	(33.0, 1.3930558987097885)	(34.0, 1.5167832107143968)	(35.0, 1.6821601901655943)	(36.0, 1.8467949495858553)	(37.0, 1.9838352340575045)	(38.0, 2.1296095495908705)	(39.0, 2.2844573611613423)	(40.0, 2.445946795385904)	(41.0, 2.5771471315521235)	(42.0, 2.6831513032314525)	(43.0, 2.8133342034121123)	(44.0, 2.8977420736486525)	(45.0, 2.973614413529425)	(46.0, 3.0692006544386077)	(47.0, 3.0690942120310702)	(48.0, 3.05749486643132)	(49.0, 3.065724494732995)	(50.0, 3.07599474864944)	(51.0, 3.06465431701397)	(52.0, 3.0044731223091827)	(53.0, 2.963487041763637)	(54.0, 2.956499241549899)	(55.0, 2.9385085567948637)	(56.0, 2.85314078700927)	(57.0, 2.7531654749352343)	(58.0, 2.691546828258388)	(59.0, 2.623847539183392)	(60.0, 2.5176841833630617)	(61.0, 2.4062082965719456)	(62.0, 2.280467209289603)	(63.0, 2.16897118474571)	(64.0, 2.028649405511962)	(65.0, 1.8103264382466941)	(66.0, 1.5777507367181092)	(67.0, 1.3599235417474074)	(68.0, 1.154030362648803)	(69.0, 0.9412050018917502)	(70.0, 0.7518458767639533)	(71.0, 0.5910823605799845)	(72.0, 0.4660633555758009)	(73.0, 0.37810644614740574)	(74.0, 0.31088566843602394)	(75.0, 0.26045785865973)	(76.0, 0.21681167686635855)	(77.0, 0.17730715956086082)	(78.0, 0.153975175616787)	(79.0, 0.12799939241523048)	(80.0, 0.10095247255404098)	(81.0, 0.08400511518099357)	(82.0, 0.06961429347006037)	(83.0, 0.057720553103517785)	(84.0, 0.04670616127491921)	(85.0, 0.036973873039811526)	(86.0, 0.030696647816930947)	(87.0, 0.02501013000885246)	(88.0, 0.01966691293859726)	(89.0, 0.01657241159514544)	(90.0, 0.012664728615732312)	(91.0, 0.008916229777321046)	(92.0, 0.006452711354225996)	(93.0, 0.004904981212195864)	(94.0, 0.0036142471532289756)	(95.0, 0.0022851554699242905)	(96.0, 0.001390463882245162)	(97.0, 0.0009857909454813977)	(98.0, 0.00102702539164453)	(99.0, 0.0008419498542146566)	(100.0, 0.0003059020540939356)
SRR26436342_2	(0.0, 0.006049735114055154)	(1.0, 0.004825018604757685)	(2.0, 0.0034698702667488187)	(3.0, 0.0035696122534104755)	(4.0, 0.004081748992615525)	(5.0, 0.004631288976818696)	(6.0, 0.0048298138925779565)	(7.0, 0.004932433051931777)	(8.0, 0.005090677550000753)	(9.0, 0.005195214824482684)	(10.0, 0.0055030723025441455)	(11.0, 0.00575242726919829)	(12.0, 0.006137009352384104)	(13.0, 0.006758478653891354)	(14.0, 0.007800974226018488)	(15.0, 0.009584821295159671)	(16.0, 0.012498438174756937)	(17.0, 0.016628140045575182)	(18.0, 0.023730920364962067)	(19.0, 0.03576517467871667)	(20.0, 0.05298888947156964)	(21.0, 0.07648484073333837)	(22.0, 0.11297218575778802)	(23.0, 0.16551127723181616)	(24.0, 0.2257727002116103)	(25.0, 0.2998723647831454)	(26.0, 0.3929594510078295)	(27.0, 0.4963055759952035)	(28.0, 0.6111124388730276)	(29.0, 0.7347723621246378)	(30.0, 0.8460594837423823)	(31.0, 0.9441586047968147)	(32.0, 1.064789824261141)	(33.0, 1.2139261526442924)	(34.0, 1.3554274237600066)	(35.0, 1.4956512302004006)	(36.0, 1.65522594111072)	(37.0, 1.8411766531476632)	(38.0, 2.0053845711499294)	(39.0, 2.1419227193716623)	(40.0, 2.2913793729812078)	(41.0, 2.4434859026402354)	(42.0, 2.5583781216412604)	(43.0, 2.648274423350336)	(44.0, 2.76653964780414)	(45.0, 2.8909255776317395)	(46.0, 2.9528970002482424)	(47.0, 2.961492074137298)	(48.0, 3.056681414542389)	(49.0, 3.1316835522817)	(50.0, 3.1148981267956195)	(51.0, 3.075784882160789)	(52.0, 3.031324891606355)	(53.0, 3.012553257905118)	(54.0, 2.9701446914801966)	(55.0, 2.9499392667206985)	(56.0, 2.8954235576071543)	(57.0, 2.7851990717703825)	(58.0, 2.7091304620198433)	(59.0, 2.6621826761442526)	(60.0, 2.5975009568517318)	(61.0, 2.491501119584619)	(62.0, 2.3649103164172587)	(63.0, 2.228286812072325)	(64.0, 2.077696552422067)	(65.0, 1.8866110461871766)	(66.0, 1.6904367805174132)	(67.0, 1.5125747599757045)	(68.0, 1.3114354532968313)	(69.0, 1.1082255413371649)	(70.0, 0.918935390862184)	(71.0, 0.7576487622000274)	(72.0, 0.6465678379585547)	(73.0, 0.5503177798876191)	(74.0, 0.4754949859127871)	(75.0, 0.40671713176418983)	(76.0, 0.34127679793850196)	(77.0, 0.3042753980597191)	(78.0, 0.26876149646278474)	(79.0, 0.2284014769946834)	(80.0, 0.19205990871997003)	(81.0, 0.15781292216515147)	(82.0, 0.12836889589111736)	(83.0, 0.10552606283046966)	(84.0, 0.08702967865011652)	(85.0, 0.07056649650555868)	(86.0, 0.056604536488054726)	(87.0, 0.042522694275043973)	(88.0, 0.03141584862572997)	(89.0, 0.025647117377942757)	(90.0, 0.02127285582829064)	(91.0, 0.018439799784073944)	(92.0, 0.01455465759208957)	(93.0, 0.011348528155455713)	(94.0, 0.009673054591052676)	(95.0, 0.008282421123173796)	(96.0, 0.006723952581585396)	(97.0, 0.004707054524378994)	(98.0, 0.003701962197249983)	(99.0, 0.0036242785345615763)	(100.0, 0.014913345121045916)
SRR26436343_1	(0.0, 0.008830530578458697)	(1.0, 0.00662220610286796)	(2.0, 0.0036196596667577483)	(3.0, 0.002498893485536886)	(4.0, 0.0020312157457187978)	(5.0, 0.001737879411868399)	(6.0, 0.0015289464570975963)	(7.0, 0.001419637162879759)	(8.0, 0.0015054242039114795)	(9.0, 0.0016797656098791692)	(10.0, 0.001830584762660742)	(11.0, 0.0020810275759952806)	(12.0, 0.002576378554855859)	(13.0, 0.0035034320627792886)	(14.0, 0.004704450637223374)	(15.0, 0.006438179063235398)	(16.0, 0.009889031971833955)	(17.0, 0.01527977893731109)	(18.0, 0.024939123025092377)	(19.0, 0.04000305069787204)	(20.0, 0.06349486332104216)	(21.0, 0.09848767409027133)	(22.0, 0.14406411513130093)	(23.0, 0.2068367069133341)	(24.0, 0.2964689445100085)	(25.0, 0.40173656216569)	(26.0, 0.5085815544467934)	(27.0, 0.6097812059632288)	(28.0, 0.7236524336372205)	(29.0, 0.8594311809991999)	(30.0, 0.9927013492419774)	(31.0, 1.1144151728606109)	(32.0, 1.2521185939979953)	(33.0, 1.3944960252096568)	(34.0, 1.522931678591711)	(35.0, 1.687442166389556)	(36.0, 1.849531245771183)	(37.0, 1.9907602375625808)	(38.0, 2.1424621666696093)	(39.0, 2.2928067234016036)	(40.0, 2.450066822570316)	(41.0, 2.584312472489341)	(42.0, 2.695906192590136)	(43.0, 2.8190659429487397)	(44.0, 2.910588262772016)	(45.0, 3.003582798912353)	(46.0, 3.0813639718890813)	(47.0, 3.0851261487369075)	(48.0, 3.080910130768784)	(49.0, 3.082874930740801)	(50.0, 3.0952614725362197)	(51.0, 3.067632510676197)	(52.0, 2.9955617105758874)	(53.0, 2.9513149686708493)	(54.0, 2.9441365304632274)	(55.0, 2.9323850895038337)	(56.0, 2.8414079324896946)	(57.0, 2.7321429154543253)	(58.0, 2.6755580599221926)	(59.0, 2.605968165702042)	(60.0, 2.482746150555593)	(61.0, 2.3713240045368615)	(62.0, 2.247623242354977)	(63.0, 2.1311341262675656)	(64.0, 1.9922905676816305)	(65.0, 1.7869869582112503)	(66.0, 1.5668186683891967)	(67.0, 1.353744413395685)	(68.0, 1.153839852862495)	(69.0, 0.9376883336874586)	(70.0, 0.7461161854299622)	(71.0, 0.5855989460259485)	(72.0, 0.4612132711777625)	(73.0, 0.37296884651906903)	(74.0, 0.30695571844516023)	(75.0, 0.261361289798753)	(76.0, 0.22251359683090494)	(77.0, 0.1855200108789037)	(78.0, 0.16239210134914234)	(79.0, 0.1348032656857315)	(80.0, 0.10527591962739423)	(81.0, 0.08962531928691377)	(82.0, 0.07660644397937413)	(83.0, 0.06443160246263047)	(84.0, 0.05311048037034764)	(85.0, 0.04306232727401936)	(86.0, 0.0362311882163806)	(87.0, 0.03039490210231937)	(88.0, 0.024946041334853)	(89.0, 0.022106767009093482)	(90.0, 0.0170633191935996)	(91.0, 0.012006034758584474)	(92.0, 0.008997953674665764)	(93.0, 0.006890636521580117)	(94.0, 0.005068353730632122)	(95.0, 0.0033304743187637237)	(96.0, 0.0019731019437295677)	(97.0, 0.001405800543358514)	(98.0, 0.0017019042011131615)	(99.0, 0.0015081915278157285)	(100.0, 0.0005368608374243144)
SRR26436343_2	(0.0, 0.007609414642387753)	(1.0, 0.00616309992771056)	(2.0, 0.004646199518824243)	(3.0, 0.004653119684923176)	(4.0, 0.005024040587826036)	(5.0, 0.005530596746267999)	(6.0, 0.005843388253939813)	(7.0, 0.006129883130435678)	(8.0, 0.00630980744900796)	(9.0, 0.006320879714766255)	(10.0, 0.006399769608294102)	(11.0, 0.006690416584449327)	(12.0, 0.007223269374067239)	(13.0, 0.00791667001718042)	(14.0, 0.00871802525143697)	(15.0, 0.010218317261685846)	(16.0, 0.013400209633975669)	(17.0, 0.017932918428777395)	(18.0, 0.02548558770915389)	(19.0, 0.0382948151582806)	(20.0, 0.05613777142777185)	(21.0, 0.08073896190948199)	(22.0, 0.11810232271084607)	(23.0, 0.17287958948356752)	(24.0, 0.23723021403755418)	(25.0, 0.3160965790006646)	(26.0, 0.41179417194960216)	(27.0, 0.5158070364830187)	(28.0, 0.6338221651010183)	(29.0, 0.7628832628461362)	(30.0, 0.875099292273229)	(31.0, 0.972697162832934)	(32.0, 1.0973058257099977)	(33.0, 1.2474180687280725)	(34.0, 1.3862103040415112)	(35.0, 1.527507639482764)	(36.0, 1.6893246514405758)	(37.0, 1.877888105370767)	(38.0, 2.0398269122519204)	(39.0, 2.1672756112959863)	(40.0, 2.311515401362506)	(41.0, 2.464275299930033)	(42.0, 2.5824703528666046)	(43.0, 2.657425439950598)	(44.0, 2.772586692069397)	(45.0, 2.9179655414758012)	(46.0, 2.97827755709445)	(47.0, 2.975152410084171)	(48.0, 3.07428240541818)	(49.0, 3.149926741045627)	(50.0, 3.1207969938687743)	(51.0, 3.0716112213039914)	(52.0, 3.022533403330352)	(53.0, 2.9937607367242047)	(54.0, 2.9599155883675383)	(55.0, 2.9482634126901535)	(56.0, 2.8815142585662765)	(57.0, 2.7520296466559038)	(58.0, 2.6777375114841884)	(59.0, 2.63495012449448)	(60.0, 2.554435375966604)	(61.0, 2.437207762250663)	(62.0, 2.304225698393889)	(63.0, 2.171503832782435)	(64.0, 2.0261928010038006)	(65.0, 1.8484344944204847)	(66.0, 1.6576039940762826)	(67.0, 1.4759302575141897)	(68.0, 1.2765602722039031)	(69.0, 1.0750588757351447)	(70.0, 0.8892870168092635)	(71.0, 0.727727435030332)	(72.0, 0.6175016453732926)	(73.0, 0.5279048708571752)	(74.0, 0.4571004993993226)	(75.0, 0.3875555981714762)	(76.0, 0.32623877443526217)	(77.0, 0.2977484506059512)	(78.0, 0.26432128028166074)	(79.0, 0.2237538825764902)	(80.0, 0.19093707090212572)	(81.0, 0.15855899775843363)	(82.0, 0.12816286018547624)	(83.0, 0.10698576788951862)	(84.0, 0.08976009043605226)	(85.0, 0.07490941398774004)	(86.0, 0.062037905043722925)	(87.0, 0.04709588240290477)	(88.0, 0.03607067377408323)	(89.0, 0.03139402552442368)	(90.0, 0.0275270367083394)	(91.0, 0.024781114800282417)	(92.0, 0.020202732909227725)	(93.0, 0.016231941601659434)	(94.0, 0.014568333671475718)	(95.0, 0.014313671559034947)	(96.0, 0.013492939859701382)	(97.0, 0.011260494276185296)	(98.0, 0.009983031614322091)	(99.0, 0.01019063659729011)	(100.0, 0.0316957447663372)
SRR26436344_1	(0.0, 0.008222342458726375)	(1.0, 0.007197643941250809)	(2.0, 0.005639424708064825)	(3.0, 0.004647949092300165)	(4.0, 0.003917696684105563)	(5.0, 0.0034056731400904368)	(6.0, 0.0029900611539814656)	(7.0, 0.0026506664129739834)	(8.0, 0.002478037609966339)	(9.0, 0.002470871886067908)	(10.0, 0.002516471947239739)	(11.0, 0.0028193866393097567)	(12.0, 0.003304701576067097)	(13.0, 0.00403169683703514)	(14.0, 0.005313709985408892)	(15.0, 0.007170283904547711)	(16.0, 0.010357728180458672)	(17.0, 0.015220648989711753)	(18.0, 0.023956969280789192)	(19.0, 0.03786368507930691)	(20.0, 0.059879394613066746)	(21.0, 0.0933876224210185)	(22.0, 0.1378379106218737)	(23.0, 0.19572914256784862)	(24.0, 0.2790801915249472)	(25.0, 0.3708001545659674)	(26.0, 0.465631344637797)	(27.0, 0.5775358490418053)	(28.0, 0.7040408416035884)	(29.0, 0.8478132744722533)	(30.0, 0.9862765573616263)	(31.0, 1.1148680784367433)	(32.0, 1.2582079621537212)	(33.0, 1.395695403734017)	(34.0, 1.5219352645115583)	(35.0, 1.6911857544158155)	(36.0, 1.858730150602801)	(37.0, 1.9824737337459069)	(38.0, 2.1090034806266122)	(39.0, 2.2574434054709362)	(40.0, 2.4046801401297695)	(41.0, 2.5236682883220993)	(42.0, 2.610132518598343)	(43.0, 2.68722398201544)	(44.0, 2.7543231691708985)	(45.0, 2.8467499331600816)	(46.0, 2.927871790555323)	(47.0, 2.9265194230268556)	(48.0, 2.9084780845389435)	(49.0, 2.9181283603417936)	(50.0, 2.925679730471849)	(51.0, 2.9289818263301344)	(52.0, 2.9205217121238696)	(53.0, 2.9125742728910646)	(54.0, 2.938305084551438)	(55.0, 2.946313758152102)	(56.0, 2.8886146978924945)	(57.0, 2.819658936817897)	(58.0, 2.7701568132686485)	(59.0, 2.7184854296665115)	(60.0, 2.640950342797157)	(61.0, 2.5461842956698586)	(62.0, 2.437275063855394)	(63.0, 2.3066732315120446)	(64.0, 2.1549273022327626)	(65.0, 1.9682185031941475)	(66.0, 1.7240067241589632)	(67.0, 1.4775312278013202)	(68.0, 1.2555618557468644)	(69.0, 1.014948572967583)	(70.0, 0.8125031928185688)	(71.0, 0.6496080485827742)	(72.0, 0.5124033273817437)	(73.0, 0.40271694023902227)	(74.0, 0.3230080333106623)	(75.0, 0.2674150444477476)	(76.0, 0.2185096302704046)	(77.0, 0.17651067107225796)	(78.0, 0.1523419872217424)	(79.0, 0.1329958355548706)	(80.0, 0.10650415430237294)	(81.0, 0.08320056875523155)	(82.0, 0.06670376948215385)	(83.0, 0.05389796944621319)	(84.0, 0.0418927761985608)	(85.0, 0.03165556246548482)	(86.0, 0.02482141615471804)	(87.0, 0.01932921450129369)	(88.0, 0.01509036310064938)	(89.0, 0.01222733068850373)	(90.0, 0.009043794989264638)	(91.0, 0.006428305766337495)	(92.0, 0.0046824748529016936)	(93.0, 0.003401764563418565)	(94.0, 0.0024474204260366813)	(95.0, 0.0015751563987640924)	(96.0, 0.0008703097389366533)	(97.0, 0.0004872692250932759)	(98.0, 0.00036414905992933317)	(99.0, 0.00021432028750760398)	(100.0, 7.2960097874929e-05)
SRR26436344_2	(0.0, 0.00903117220510144)	(1.0, 0.007659554781455081)	(2.0, 0.005623305637086971)	(3.0, 0.004843340764828211)	(4.0, 0.004467367722812083)	(5.0, 0.004231488621928481)	(6.0, 0.004196953836439998)	(7.0, 0.004161115851499119)	(8.0, 0.004219759826856921)	(9.0, 0.004321409384143777)	(10.0, 0.004578139676265708)	(11.0, 0.005058368674473483)	(12.0, 0.005734077590540596)	(13.0, 0.006678897193527399)	(14.0, 0.008022495828947252)	(15.0, 0.00995057941876653)	(16.0, 0.013210532848934097)	(17.0, 0.017856438896724374)	(18.0, 0.0260059966722802)	(19.0, 0.03898977281649746)	(20.0, 0.05715246358453481)	(21.0, 0.08305941709843294)	(22.0, 0.12132656581857705)	(23.0, 0.17487177331888087)	(24.0, 0.2401086347063517)	(25.0, 0.3211552602505596)	(26.0, 0.41903205512273045)	(27.0, 0.5320820012191431)	(28.0, 0.6587568975903516)	(29.0, 0.7832170064922138)	(30.0, 0.8942105038527463)	(31.0, 1.0134949561294193)	(32.0, 1.1465659554129857)	(33.0, 1.2794317007827993)	(34.0, 1.4152472381131105)	(35.0, 1.5694189913301397)	(36.0, 1.733727029887902)	(37.0, 1.8909482698235371)	(38.0, 2.032508310340008)	(39.0, 2.1767633673240327)	(40.0, 2.324039240638711)	(41.0, 2.4546002777769633)	(42.0, 2.5409359382987184)	(43.0, 2.5971911490602793)	(44.0, 2.6652761528509603)	(45.0, 2.736308993802961)	(46.0, 2.7748648012018107)	(47.0, 2.7882043507965317)	(48.0, 2.8816821959171413)	(49.0, 2.950822139664537)	(50.0, 2.9394914720256833)	(51.0, 2.9311966075111857)	(52.0, 2.916614457238605)	(53.0, 2.9042366688397516)	(54.0, 2.901357249649684)	(55.0, 2.9247073258379817)	(56.0, 2.9037153890587937)	(57.0, 2.8356082308774213)	(58.0, 2.783432686001585)	(59.0, 2.740624538789569)	(60.0, 2.682618479563715)	(61.0, 2.5824500084545066)	(62.0, 2.4577351240597007)	(63.0, 2.3199797743444988)	(64.0, 2.165351249719405)	(65.0, 1.96915783015988)	(66.0, 1.7410255984210434)	(67.0, 1.5292530810078553)	(68.0, 1.3386803606865125)	(69.0, 1.1482086383227301)	(70.0, 0.941334847651097)	(71.0, 0.7752238326509455)	(72.0, 0.6510960396094442)	(73.0, 0.5374889757471324)	(74.0, 0.46329717932252523)	(75.0, 0.39526365191021345)	(76.0, 0.32402620864418713)	(77.0, 0.2801800630683375)	(78.0, 0.24930075204382401)	(79.0, 0.21422383558314428)	(80.0, 0.1791091263383451)	(81.0, 0.145987660655985)	(82.0, 0.11806791558786187)	(83.0, 0.09634423231615358)	(84.0, 0.07759184379590724)	(85.0, 0.061283605848628825)	(86.0, 0.048046357410920615)	(87.0, 0.0363781611138967)	(88.0, 0.02758026161077407)	(89.0, 0.02255056332425329)	(90.0, 0.019266500704216403)	(91.0, 0.016816485733712694)	(92.0, 0.014091495678753514)	(93.0, 0.01249768274847371)	(94.0, 0.012394078392008259)	(95.0, 0.012757019439500432)	(96.0, 0.01350766232408029)	(97.0, 0.01470465102110564)	(98.0, 0.017011965651572033)	(99.0, 0.022017554748223495)	(100.0, 0.039270612298488716)
