"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"RRBP1",5888.07475876835,0.528218806526206,0.124085455479351,2.64567933575004e-06,0.000130880343017772
"TEP1",7575.88166403365,0.549765311494089,0.129676375317048,2.71473845950567e-06,0.000133786027276247
"FUT4",2344.29371045165,0.446545823453378,0.103553436210627,2.76486431023254e-06,0.000135399450387329
"IRF2",587.60634234204,0.756371886895337,0.182817502020376,2.76837083192981e-06,0.000135399450387329
"RPS24",17917.967075264,-0.523652456743271,0.12354805051663,2.81248009761869e-06,0.000136904375840372
"RSAD2",8049.24070810413,4.75468329320944,1.21613705233067,2.84139164424505e-06,0.000136904375840372
"SMAD1",352.873173173078,1.15952926576793,0.287018895233935,2.83690243205786e-06,0.000136904375840372
"USP18",1419.20235742972,4.46716529621174,1.14073020325712,2.82603798182389e-06,0.000136904375840372
"HESX1",169.023452026226,4.2587427171959,1.08585606788642,2.90882382718505e-06,0.000139634317126464
"LRRC8C",2437.27038314676,0.454773755208883,0.10599105440836,2.9699434238646e-06,0.000141519987929077
"MYO18A",5836.46397813721,0.501977137435825,0.118086164934209,2.96856755405723e-06,0.000141519987929077
"TMEM14C",1359.30124885433,-0.661281547744007,0.159341288558973,2.99217913085278e-06,0.000142057266355248
"IFI35",4325.64829157741,1.71569819417847,0.429814845086163,3.18077576096673e-06,0.000150369794693535
"IFI6",15335.6353966473,3.49114494067219,0.889671151521744,3.19047091588012e-06,0.000150369794693535
"CHTF18",269.188840126722,-0.886624225309857,0.219286807040792,3.28692406510609e-06,0.000154354430463188
"CCL8",126.899524090901,4.08716476947084,1.05485785907648,3.43602876437237e-06,0.000160773894639098
"EPS8L1",171.673921987035,1.76224227039959,0.446989703072218,3.55828669846415e-06,0.000165321659070095
"SLC8A1",4109.53815201343,0.612304086875056,0.14792346084717,3.55873334469226e-06,0.000165321659070095
"ARHGAP18",957.462872924678,0.68990819225623,0.168717866811705,3.74129356445336e-06,0.000173181806746
"UBE2S",663.306838815159,1.13325675383709,0.285060541915605,3.77216558715963e-06,0.000173989459698135
"RPS11",30468.7048279112,-0.516130183753515,0.12357227507478,3.86259757975796e-06,0.000177528819968947
"PDE7B",47.2700030731696,-1.52821797871164,0.38896893465774,3.88582572360771e-06,0.000177965325808055
"IFIT1",8521.77509245292,4.00072847679791,1.03560709100776,3.90781613529909e-06,0.000178342270878914
"PHF20",2954.79679203124,-0.499826146016738,0.119595557236229,4.0085218385918e-06,0.000182296321228029
"RPS3",2602.94654846576,-0.501686626612423,0.120521282657065,4.09599276978049e-06,0.00018562294506687
"IVNS1ABP",2929.9735421571,-0.848846213222345,0.212125681701726,4.17877156650637e-06,0.00018740850613664
"L3MBTL4",81.4891874944948,2.65085849361205,0.68520668602807,4.15013318882928e-06,0.00018740850613664
"OLFML2B",210.627988494163,1.08264138932557,0.273429556423704,4.16538233362761e-06,0.00018740850613664
"RPL23A",14058.3034059081,-0.440009829650929,0.104588931252333,4.33529863417695e-06,0.000193757950336439
"PARP10",6039.73523697092,1.256404882403,0.319192897980182,4.97108789981497e-06,0.000221409863469078
"NLRP12",5497.32820082355,-0.521677155818622,0.12702874363342,5.13159231944714e-06,0.000227775917987515
"PIWIL4",393.865253174156,0.923686350496533,0.234977400125955,5.27114621577733e-06,0.000232583753981463
"PTPA",4650.93476280638,0.481334545575861,0.116410405537507,5.27579844692154e-06,0.000232583753981463
"UBE2L6",8447.9647401335,1.45591654527556,0.373459261290564,5.46507057677969e-06,0.000240111117781836
"ENHO",37.1106954181267,-2.0065284541552,0.52942266177921,5.56186507805319e-06,0.000242718293860766
"OAS1",14299.8840761079,1.80868856027138,0.470258879453522,5.55782268685924e-06,0.000242718293860766
"PRRC2C",10564.8992718951,0.296689110070345,0.0688623669430942,5.63685143385111e-06,0.000245045782044018
"RPL21",10443.5602451773,-0.589625249258869,0.146665115944111,5.65301202308167e-06,0.000245045782044018
"MX1",19932.3478474759,3.15821662277618,0.835956224427696,5.7061154944219e-06,0.000246523209744007
"ECT2",326.778432166394,-0.740901913798933,0.18744918357396,5.91857881714333e-06,0.000254852824083039
"DNMBP",798.953978050634,-0.930786037459876,0.239127572906096,6.02970214743097e-06,0.000258778044810771
"SDSL",231.473336614634,1.21398977156118,0.315408156570655,6.11111285158026e-06,0.000261406381746969
"ASCL2",599.298988970982,0.815071586755386,0.20777627824006,6.17624188239528e-06,0.000263323259992517
"IFI44",5506.61564810984,2.56795937896138,0.676886328471687,6.23690764900102e-06,0.000265037901766237
"SPI1",24130.8625487382,0.307352617716767,0.0722167611979972,6.65954123466809e-06,0.000282072921380827
"CD2AP",1295.89021938754,1.66326777052336,0.439139301031281,6.70742684923328e-06,0.000283175763494829
"CCDC90B",739.024670662639,0.639612391874693,0.161207218410022,6.89747873623489e-06,0.000290253967208897
"TCN2",2814.08132617491,1.8902802085514,0.500771786912366,7.08591693804607e-06,0.000297218671307492
"PCSK5",1045.05164574429,-0.524187071105272,0.13020580943783,7.19688049058628e-06,0.000300899251737061
"IFIT3",13114.3225556434,3.36283596797812,0.90174493402343,7.2396331928178e-06,0.000301713459202931
"CCNL2",4480.03155945893,-0.324736056123598,0.0770071510980254,7.26478861994295e-06,0.000301791427253463
"RNASE1",231.68686359347,2.8659903505569,0.772061405235672,7.33550790636982e-06,0.000303755648480701
"COPS3",1401.35797553039,-0.645757697819677,0.164065503626949,7.55236279295882e-06,0.000311739408151399
"DLGAP4",2176.5003174108,0.4174690930646,0.101631503856946,7.63255965431689e-06,0.000314049541840004
"DGCR8",1170.48617077634,-0.479950557604025,0.118736139752575,7.71470784191359e-06,0.000316425089680513
"C19orf66",2410.59869959499,1.04929016550226,0.277528101645999,7.89126979654632e-06,0.000321877202860484
"CMPK2",4845.53196348875,3.20290656955218,0.867895313513424,7.89730348812853e-06,0.000321877202860484
"FMO5",399.890989065646,-1.06680470235373,0.281646586513488,8.24427416322674e-06,0.000334965634575491
"TNFSF10",4958.51176279701,1.55460322373299,0.41304247866508,8.36354116525246e-06,0.000338749553258866
"CTD-3138B18.4",7.24409481928877,6.49311278392739,2.67514730605004,8.40930367139712e-06,0.000339034007346458
"IL21R",422.182177540967,1.54228387814982,0.411938776621677,8.4228802072031e-06,0.000339034007346458
"OASL",984.809286201277,3.23040936486419,0.882295642538287,8.66044242390975e-06,0.000347517010081406
"TCF25",3841.73548834465,-0.299442881243237,0.0711117983867415,8.80397617113757e-06,0.000352186219611463
"BTN3A3",2809.0567512522,1.04914840841539,0.280648684183478,9.0148313114922e-06,0.000359511472702309
"ARSG",850.066099107524,-0.646476566561048,0.166306558705743,9.2486530502918e-06,0.000367704884002552
"RASGEF1B",587.4541481532,2.50938037637432,0.685375003804442,9.37897335971338e-06,0.000371738804370653
"SAMD4A",855.679766502104,2.12103466761953,0.576272045739719,9.40747842246542e-06,0.000371738804370653
"APBB1IP",7835.99289100865,0.390374674393863,0.0956017986293585,9.55740450264491e-06,0.000376515257625473
"EFL1",175.658979902144,-1.44307647890877,0.390330440000415,9.76295987371569e-06,0.000383070078768716
"RPLP0",11338.486665387,-0.92318077633453,0.245174806850084,9.78290225078659e-06,0.000383070078768716
"IFITM3",13740.954664797,2.97006717767605,0.813687212097892,9.95625787788186e-06,0.000388683910708514
"SNTB2",934.052309708239,0.952354663006728,0.253123756512775,1.00309894514491e-05,0.000390425388228922
"SCARB1",188.616311256086,-1.08166981717819,0.291485661652913,1.04832894160998e-05,0.000406808126113979
"B4GALT5",5293.99890259374,0.869149420172661,0.231307959315422,1.10860864647117e-05,0.000428915721400385
"IGBP1",130.334361962041,-1.24394789557951,0.33791342375325,1.1315094702368e-05,0.000436473042968429
"FAM8A1",2161.24623680418,0.914590030267625,0.244936328595894,1.16402213869361e-05,0.000447682223727237
"NKG7",896.707403948221,2.03451370798904,0.561400785483057,1.18180132324241e-05,0.000453175353566417
"ATOX1",724.1876449083,0.865462142830094,0.231253960674554,1.19058275267666e-05,0.000455195960396524
"IPO5",1881.2269722944,-0.842242261208477,0.225333196916311,1.20709082171963e-05,0.000458800707926923
"SSBP2",280.543512091436,-0.92600295740724,0.249613047645261,1.20578542896098e-05,0.000458800707926923
"APOBEC3C",3998.4724633339,0.645036489000162,0.16878806434025,1.22782691809998e-05,0.000463961069547926
"HERC5",3251.18073582821,3.12076385839207,0.87131077609679,1.22735810823534e-05,0.000463961069547926
"TNFAIP8L3",15.1502216049292,2.35074269513043,0.637217871524967,1.24289651244869e-05,0.000468290165635101
"DNAJB5",86.2071609556957,-1.60988844916062,0.444901532096891,1.26494899972438e-05,0.00047412449975428
"OAS3",20596.1532900473,2.92030032753911,0.817182493341431,1.26569768470782e-05,0.00047412449975428
"ACAP1",3033.64915354328,0.610448128764321,0.159481136981591,1.28270912692883e-05,0.000479112190032409
"ADCY7",19216.0174645639,0.417758262706738,0.104797516640798,1.29012519503143e-05,0.000480497490023058
"PGM1",1190.62621314387,-0.641341161640046,0.168572528970079,1.29960198469397e-05,0.000482640152539214
"TOMM20",4600.45245859209,-0.651727084459197,0.171778133071404,1.31387139571053e-05,0.000486545347422978
"PHLDA3",39.2575408251777,3.8665607791306,1.08628758058358,1.33260500248911e-05,0.000490678790831287
"RCOR1",5751.36358082066,-0.277453146609362,0.0667284004465405,1.33142974775447e-05,0.000490678790831287
"NECTIN2",810.651806673455,0.94438080619084,0.255959445785877,1.34323383157507e-05,0.000491798126865663
"RERE",5815.59035620046,0.464757566661789,0.118354954801724,1.34068401965388e-05,0.000491798126865663
"HIST2H2AA4",843.42132319146,1.3525334974027,0.371809683330707,1.36259873403727e-05,0.000497482878643859
"PRR5L",217.061161687326,1.14209760769792,0.3140337346714,1.38832334790217e-05,0.000505451093038202
"AAK1",2175.73388365815,0.503106000794461,0.129568209216031,1.40038990982123e-05,0.000508416067820533
"XPNPEP1",1127.25096695956,0.49369356096075,0.126967334184788,1.41993980100908e-05,0.000514073736337393
"ATF5",1916.21474453335,0.788529404576093,0.212293261610472,1.48332709219294e-05,0.000535526530415394
"TBL1X",2899.38020436562,-0.687893733890112,0.183667373521989,1.48921569769639e-05,0.000536159018273416
"GCH1",6905.02715812033,1.09084459781244,0.299109166003438,1.51329634469498e-05,0.000538484701888705
"IRF8",7432.82635685101,0.365279431643853,0.0913075369270748,1.51644870140712e-05,0.000538484701888705
"MIIP",2110.2246536212,0.610705778649373,0.161126789735051,1.5034136308094e-05,0.000538484701888705
"NPM1",5786.94780217717,-0.513609452268735,0.133367407337553,1.51239016820179e-05,0.000538484701888705
"SP110",6584.18481413115,1.08329237711196,0.296845486538611,1.51329048024428e-05,0.000538484701888705
"EIF2AK2",3327.82160907623,1.78029257129395,0.498397805122089,1.5414023829074e-05,0.000545850171717563
"NMI",3366.89904954106,0.936821654535317,0.257342113319149,1.55202674255903e-05,0.000548114948509744
"ARHGAP17",3727.41859892212,0.563607479571195,0.148338922741358,1.6221108534279e-05,0.000568680387410111
"TBC1D22B",596.24322620603,0.650935805158125,0.173690166673864,1.6173011975378e-05,0.000568680387410111
"VMP1",8648.12702443008,0.822349748415225,0.224070476131168,1.62342213827437e-05,0.000568680387410111
"RB1",4322.15885486929,0.33033024814147,0.0820672617351694,1.6384704562146e-05,0.000572404732695349
"SFXN5",1683.57690219763,-0.583604870527557,0.154723813610361,1.67570694751317e-05,0.000583839724374145
"KIAA1958",1081.23937070729,1.6850602310961,0.476371619054418,1.69621845953501e-05,0.000589401808419122
"RPL30",16698.4245318845,-0.441597668766985,0.113810590775051,1.72160362539858e-05,0.000595032122367762
"SHISA4",75.2633493030453,1.35653930692056,0.381684385425713,1.71860269680103e-05,0.000595032122367762
"IL15",441.056252777188,1.05928804400124,0.294933602548836,1.74159250201835e-05,0.000600339904751592
"CRIP1",2002.1028594613,-1.04771233246617,0.291935154080609,1.76025846017618e-05,0.000605164718895053
"RAB13",102.251824210594,1.1514803932631,0.320731136239858,1.76788176900338e-05,0.000606177661588698
"PPM1K",234.195364322775,1.73518251306009,0.493703936676719,1.77579272197393e-05,0.000607283627163695
"SIK2",1085.71691466133,-0.667787910368456,0.180203460276259,1.78603537181868e-05,0.000609179064582681
"DUSP3",5669.24230785344,0.434651079504546,0.111743301916628,1.79644925738764e-05,0.000611122803805805
"DSTYK",1625.04463232538,-0.327525011951636,0.0818474176544431,1.80689645723676e-05,0.000613067669692293
"PTPRO",1245.37906643047,1.40415954797026,0.395710488588797,1.8411304494111e-05,0.000623052004042228
"TRIM14",178.825361987259,1.61837480091509,0.460080050406394,1.88246371392936e-05,0.000635380525943709
"CCNB1IP1",283.424916047979,-0.624982196004396,0.168376127476145,1.91171095879954e-05,0.000643576252909114
"CSK",14280.3537628046,0.411064672323241,0.105494464239953,1.9467479458241e-05,0.000651984499375355
"PPP1R11",2971.46495735015,0.291609892891077,0.0723098164432209,1.94293822589292e-05,0.000651984499375355
"EIF3F",2574.57408573278,-0.805684609256486,0.222301760202595,1.95234597758527e-05,0.000652174129265017
"DRAP1",4049.3742982231,0.755134345550649,0.207116919042898,2.0011930112567e-05,0.000666772817966531
"CSF2RB",14354.4619379267,0.594882528060894,0.160090246496163,2.06372402206548e-05,0.000684090205882116
"EP300",4898.13440608358,0.36860325084667,0.0939460649481168,2.0585274645028e-05,0.000684090205882116
"HLA-A",141973.720719415,0.735175711751851,0.208830269193178,2.07376801465878e-05,0.000685666000969195
"CLK4",1277.54670538983,-0.620485495051393,0.168100987450306,2.0942308761981e-05,0.000688685859391955
"PLEKHH1",32.9768100338921,8.68749141372856,3.39633179195476,2.09884202191052e-05,0.000688685859391955
"PRPF6",4096.15647307585,-0.214100025399565,0.0521235570689867,2.09342481970963e-05,0.000688685859391955
"FAM208A",3887.23855372723,0.323147136512989,0.0813610460846995,2.11696670257364e-05,0.000689397121408466
"TRIM22",19476.6354154645,1.34246587245968,0.377970458992238,2.11351814640289e-05,0.000689397121408466
"ZCCHC24",745.451468091533,-0.475860214516797,0.125467720160592,2.11491937818328e-05,0.000689397121408466
"CCT2",2300.35296567338,-0.309490290184901,0.0776885462808345,2.14462008361403e-05,0.000696652152975475
"FAM129A",6696.49516237705,0.654994598001668,0.178621576950913,2.16104069445803e-05,0.000700231211021763
"IMMT",2819.08216628791,-0.340985874770183,0.0865579693666386,2.18856439290407e-05,0.000706419667243908
"MAP3K14",1026.48444655236,-0.659285654775964,0.180256374559304,2.19104009128965e-05,0.000706419667243908
"IP6K1",1551.47941601363,-0.44271235750325,0.115972249893325,2.23579275152666e-05,0.000719059797829703
"TWIST2",35.0835724546095,2.3935378400635,0.698237745520209,2.29935259582531e-05,0.000737671014715145
"CABP5",19.7744900041489,-2.53595287774174,0.741116051459763,2.33509258679524e-05,0.000745446675306726
"IRF7",7330.67033380956,2.08740909633462,0.606823239114058,2.33006053265194e-05,0.000745446675306726
"PITHD1",1026.99793248368,-0.458313179367928,0.120993283938419,2.35895227894474e-05,0.000751213279788767
"MRPL28",291.958073886745,0.897184492239478,0.252556493534497,2.3674332970889e-05,0.000752066249107088
"GNA13",847.143459538197,0.405324953526862,0.105559921980549,2.43405512262598e-05,0.000771102826351191
"RRN3",1555.7932543428,-0.427026868280185,0.112531130083212,2.43925745547402e-05,0.000771102826351191
"PARP12",2901.20158261066,1.52384984145223,0.440797445232806,2.50922177486369e-05,0.000791290107640104
"FRY",376.779954956668,-1.31605878979653,0.382484617254472,2.51792805916082e-05,0.000792108387737461
"GPX3",107.90888057266,-1.85217970511986,0.544944932691333,2.53314813469076e-05,0.000794966900090241
"TP53",2686.95558788867,-0.279070188581607,0.0701346392130663,2.59289774714527e-05,0.000811752359921494
"IRF1",5306.18273084303,1.04933793593342,0.299971686559529,2.67562400301492e-05,0.000835632836218708
"PPT2",84.3710223274229,-0.939123278250475,0.268924941171564,2.78052636145699e-05,0.000866307744491443
"PPARGC1B",1466.62699710701,0.76466298970091,0.21565138528785,2.8411135707525e-05,0.000880949114605817
"RPL6",26950.2969524986,-0.694657056867302,0.194569395926425,2.84095360896021e-05,0.000880949114605817
"SETD6",236.5776921712,-0.626944559747035,0.173982496783023,2.86319690072925e-05,0.000885677685688587
"RPL13A",30833.8061185542,-0.559360882958896,0.153277819703722,2.8853410465426e-05,0.000890402507243777
"LAG3",55.2196968119188,5.18567778166832,1.59377353102016,2.9138187699983e-05,0.000897054752445319
"HIST2H4A",437.032867437775,1.20611418573076,0.352368137903657,2.9280271950384e-05,0.000899292902248643
"RPL39",4934.08001273175,-0.424814099868622,0.112787458291963,2.93991698755387e-05,0.000900810025429924
"PHOSPHO1",219.123940943628,-2.07524439894851,0.621385494419699,2.98402379914657e-05,0.000912168218413647
"FOXO1",1187.36638686301,-0.706260541862314,0.198983176059784,3.00389214358999e-05,0.000916081084072231
"CORO2A",754.266379277385,0.86791868603289,0.248753802568455,3.0518167573684e-05,0.000928511666484786
"NUP62",1494.41650659682,0.42265479029645,0.112445412296262,3.11461398545309e-05,0.000945398404343267
"HSD3B7",121.480697949879,2.61283423089014,0.787440972934333,3.13430513262375e-05,0.000946940065826024
"RBMX",5687.56557974983,-0.373214649980922,0.0977589849371246,3.1296131322165e-05,0.000946940065826024
"OAS2",18961.2700535495,2.42304763427673,0.722547964748244,3.19277591190914e-05,0.000962362060331497
"RPLP1",9391.07191023822,-0.64816530890584,0.180802037222394,3.27108267042348e-05,0.000983677552003683
"APEX1",3197.67457329569,-0.736527696770299,0.210304596636785,3.39070145106016e-05,0.00101728892377756
"HGSNAT",1429.88439857327,-0.935328133135682,0.272815027868823,3.45165670294351e-05,0.00103318527775637
"DCBLD1",198.898922821488,0.751170034215959,0.214736316014876,3.46123504169081e-05,0.00103366514689757
"FAM72A",175.35477459779,0.881808645215493,0.25572500533172,3.51223981602766e-05,0.00104648598288585
"RGL1",1099.55240860692,1.64275937088369,0.492654602570576,3.55097899698762e-05,0.00105560180687974
"GMIP",10737.7895889509,0.292604249811298,0.0754576180119968,3.67641594157839e-05,0.00108968061533107
"WARS",4058.75295735269,0.946676892901844,0.277290782860569,3.68243275607597e-05,0.00108968061533107
"CD302",7748.56336032565,-0.480064212401459,0.131639958679184,3.731101457284e-05,0.00110156733457535
"ENOX2",363.092512634729,-0.641806295427673,0.182150932794753,3.76120072173112e-05,0.00110793005805357
"MEX3B",107.264677180573,-1.15480802371444,0.344725078717763,3.79098869012372e-05,0.00111417243566199
"CORO1B",6116.14519433894,0.368915332618168,0.0979123022031398,3.83704296014436e-05,0.00112261656447926
"RPL36A",4712.01037376393,-0.659963604431369,0.188160661489079,3.83334337570024e-05,0.00112261656447926
"CD84",4361.1794260624,0.41784198063267,0.112771197781564,3.91415323536911e-05,0.00113968063080206
"LINC00998",246.655357252444,0.893256931638912,0.261508694062807,3.92174648050086e-05,0.00113968063080206
"TRAPPC6A",459.377701439483,-0.869148643116459,0.254689362873748,3.90531529073239e-05,0.00113968063080206
"DOCK8",26676.5267324142,0.488044251002534,0.13565101137085,3.95011399628956e-05,0.00114419598530659
"FAM89A",138.962554775395,0.939355080034074,0.276179502402908,3.95494021616658e-05,0.00114419598530659
"SP140L",985.406389508541,0.5882052671742,0.165933837542716,3.98914749749783e-05,0.00115152206492359
"TPM3",33932.0053725691,0.271379283286282,0.0698151059042836,4.05088208980257e-05,0.00116674406146514
"ZC3HAV1",1014.6021710185,0.946042166301621,0.280105639822883,4.08642644956432e-05,0.00117437191159209
"THG1L",583.514865160192,-0.443116463191587,0.121090449501953,4.10863163369173e-05,0.00117814103106811
"C7orf49",762.244938705601,-0.519016364323405,0.145002498484313,4.14910087048372e-05,0.00118549226102293
"RPL37",4872.69871076657,-0.380894128143308,0.102144309981137,4.15256142662149e-05,0.00118549226102293
"DTX3L",8593.69594843281,1.43885541424595,0.431164628850688,4.16203186213046e-05,0.00118558450472688
"PLEKHO1",14768.324880232,0.434144726215323,0.118428840422119,4.26307501345214e-05,0.00121170428178406
"PPP2CA",1229.12835690954,-0.912467494476695,0.270735995522855,4.30950984540674e-05,0.00122222225615573
"TTC9",245.172308277359,-1.31689329148216,0.400716221676059,4.32660164898656e-05,0.00122439047974923
"HORMAD1",164.891074098591,1.11107368481162,0.334150167771351,4.43813710468326e-05,0.00125321775629193
"CYP51A1",441.632853222732,0.884360282552685,0.262488381932212,4.55456579509477e-05,0.0012832984189179
"DHRS7",3353.75250062688,-0.417789112149529,0.115203018047648,4.66250018731213e-05,0.00131086041058031
"IL23A",29.9819641666596,-1.37651142200431,0.421205052714086,4.7268557170999e-05,0.00132607742314571
"RAB3D",6217.42195535119,-0.361338942489229,0.0971446793540166,4.74795986683424e-05,0.00132912111952567
"RPL19",22570.308541112,-0.393786986573064,0.107085905248359,4.76683922819282e-05,0.00133153024216826
"SP140",486.575719907642,1.26395548777266,0.384144620970494,4.78738641636264e-05,0.00133439387833282
"IFI16",14199.6526872024,0.996140366612744,0.29370056421558,4.88683601647898e-05,0.00135919059248034
"TMEM150A",541.315317593307,-0.665968536811816,0.193899353272231,4.89834875132766e-05,0.00135947533545948
"UBC",13261.5868344703,0.372982593693818,0.100840773445627,4.95866005405183e-05,0.00137327335385824
"LY96",953.263321470816,0.644701928019776,0.186844427533718,4.98918589141926e-05,0.00137878120125128
"LDLR",1863.58520516936,1.12174827933001,0.338521618527588,5.03004264136772e-05,0.00138711452499504
"BAZ1A",5102.10967967673,0.582289577275115,0.166972539714707,5.04595795021032e-05,0.00138786042995936
"CCL2",315.316303184947,3.78095788206635,1.20894517043997,5.05416343600662e-05,0.00138786042995936
"CD40",312.349245573172,1.6198963590314,0.504120445424323,5.28121790464651e-05,0.00144714302879754
"CBR4",529.173754984383,-0.471208347074163,0.132178450705108,5.35966219705961e-05,0.00146245435233873
"GNPTAB",2497.1037532284,0.268950073691523,0.070440625438681,5.35122257117722e-05,0.00146245435233873
"MT-ND2",80417.4239035398,-0.646341560411879,0.180275350504077,5.39871676349529e-05,0.00147001613385845
"SLITRK4",724.841356945465,0.709557658048695,0.209109677922034,5.41695158102381e-05,0.00147188908682704
"MPHOSPH10",1258.23468137001,-0.289462759732294,0.0765491952437348,5.43702953452503e-05,0.00147425397064809
"GEMIN4",563.870608875818,-0.478469968976915,0.134654366440768,5.4500021872913e-05,0.00147468639560506
"EDEM3",2550.28206164314,0.303460048942475,0.0806337430535842,5.49460342884478e-05,0.00148057286988061
"PRKCA",1476.16660012274,0.821914665196618,0.246395209923508,5.49093083882784e-05,0.00148057286988061
"C1GALT1C1",804.885636311092,0.474042229181309,0.13345722098429,5.5791764453123e-05,0.00150024286115545
"TPPP3",414.047188523749,-1.6635750870481,0.524602920138568,5.75565433092819e-05,0.00154449349447537
"IFI30",78845.5760600993,0.488033723689988,0.139163889192133,5.93283624990435e-05,0.00158824313806301
"RPL9",17671.9243451597,-0.584086099583184,0.169941861579434,5.95545224210032e-05,0.00158824313806301
"TPK1",554.663683338041,-0.692506621927467,0.205479964512712,5.94893427653575e-05,0.00158824313806301
"SLAMF7",2708.86830186872,2.42764766227797,0.776161207403119,6.020580283804e-05,0.00160231501146578
"CBWD5",1158.29644293561,0.611949235810085,0.179236094960684,6.07310182807271e-05,0.00161298099986989
"KIAA0753",601.442059625741,-0.393198022878546,0.108886869662819,6.20912677290783e-05,0.00164573603483964
"RFX7",280.222628633578,-0.86821747472593,0.26466596841244,6.22366248175183e-05,0.00164622223318338
"LILRA6",14222.5158229849,0.709111282955098,0.212115585848261,6.26854353293885e-05,0.00165471675622038
"DTNBP1",880.292638882977,0.500946388045157,0.143359783036962,6.30838096090918e-05,0.00166184808199886
"ARL5B",1234.19811946069,0.534651867049071,0.154477706503599,6.3251925690567e-05,0.00166289697540657
"RASL11A",140.543277861498,-1.33742226780058,0.420532115704418,6.37789577602539e-05,0.00167335844439403
"SFT2D2",4618.75466811091,0.479834179260595,0.136809976907571,6.40022962910092e-05,0.00167582578227832
"PLEKHG3",682.593468569102,-0.970822365108994,0.300470684915623,6.55696267910066e-05,0.00171340309039967
"TK2",1248.64767243656,-0.550177551547631,0.160214308891976,6.60357188808323e-05,0.00172211056823837
"CD24",63.0259737486993,-0.186051800535907,0.364113136767951,6.72563058041412e-05,0.00175041963760537
"GLG1",10703.0097021771,0.420247773893218,0.117885161169519,6.78583586635551e-05,0.00176254947222112
"HSPA6",3976.05092692503,0.61827503033891,0.183684108272708,6.88762795111576e-05,0.00178401033497744
"ITGB2",5987.31194117853,0.744412143688382,0.225110351368028,6.89598933588225e-05,0.00178401033497744
"CD300LB",5386.47541677826,-0.643339129615499,0.191994047640071,6.92502137886555e-05,0.00178795223289794
"TUBA4A",1107.79573688782,-0.544169634749933,0.15907647440444,6.99029214161105e-05,0.00180121623155906
"RPL18A",19668.0048043413,-0.401152953612559,0.11263659746549,7.02773500334463e-05,0.00180727129718948
"CYTH1",8853.7463235033,0.327640348333137,0.0895016149222461,7.1636490619685e-05,0.0018356686470842
"TET3",8360.82052681396,0.313028223107589,0.0852155239176788,7.1664866555405e-05,0.0018356686470842
"OGFR",9475.95872903152,0.484674593098294,0.139658932425706,7.2345889814702e-05,0.0018494577473143
"RPS8",22398.9041468879,-0.629611680059268,0.186845240130962,7.36619563911855e-05,0.00187939491493338
"RAB4B",2104.04837820038,0.273907281708623,0.0734699942320259,7.4249568612542e-05,0.0018906653414286
"S100A9",220089.001650092,0.573176141460566,0.16954168763387,7.58505080750205e-05,0.00192764399051047
"CYBB",100075.715756428,0.372936511834956,0.10311067492528,7.77186044760381e-05,0.00197125407556542
"HLA-F",13782.209405461,0.474114180330018,0.136924621819845,7.81365486416188e-05,0.00197798399793754
"SPAG1",32.9338671019867,4.26493034084252,1.43570079857994,8.1637287419569e-05,0.0020625748191911
"CD81",2067.36846668033,0.800585118688882,0.248069796916943,8.19685866269146e-05,0.00206691605305728
"PSMA4",4385.85449387801,0.612499404752141,0.185364052739965,8.31992704896897e-05,0.00209009169806093
"RPL17",6899.90853618011,-0.577222032706527,0.173448040672493,8.32101933646662e-05,0.00209009169806093
"BTN3A2",5335.88202477993,0.792138179495478,0.246024582978465,8.51819495982077e-05,0.00212901104428366
"PANX1",1058.09103352359,0.432765535511348,0.124251746680994,8.52072616119301e-05,0.00212901104428366
"PDCD1LG2",84.9209868927662,3.71506983276614,1.25935004765312,8.52524289779509e-05,0.00212901104428366
"ELMO2",2308.04542639789,0.893077101836967,0.284451849739152,8.68398364089956e-05,0.00216448292249422
"H1F0",4293.2775484513,1.1888301894197,0.383094094968694,8.79595077333516e-05,0.00218399076577006
"TRPV2",2563.89209082842,0.521590236659806,0.153863577536926,8.79493397590874e-05,0.00218399076577006
"CBR1",2150.20681988536,0.855299190841061,0.270272530288972,8.8423697890291e-05,0.00219131844809954
"ADAR",6515.12362421961,1.01819614939067,0.321201172548578,8.89302871251349e-05,0.00219966689203983
"RPSA",10959.9590598456,-0.46527386376271,0.135899669027086,9.02131830863396e-05,0.00222714869710866
"BASP1",3313.30380797482,-0.516056599691625,0.152994197600369,9.06060963461283e-05,0.00223259622574557
"BTF3",10835.5825374501,-0.455753587562111,0.132911478510581,9.21728117083915e-05,0.00224956747231436
"EDEM2",2032.42389752993,0.525671235565585,0.156264895628778,9.23362314073946e-05,0.00224956747231436
"FEZ2",1627.48191902951,-0.27216243580541,0.0741341753507001,9.21400315777695e-05,0.00224956747231436
"FOSL1",48.1855258423224,1.65431683735416,0.545634684905573,9.18914388120031e-05,0.00224956747231436
"GPRIN1",71.5535398732397,1.17883698542061,0.379088762645445,9.2119512627728e-05,0.00224956747231436
"PKN2",341.045078004289,-0.620680642685473,0.188948967886629,9.22572248791409e-05,0.00224956747231436
"PTGFRN",419.886421449771,1.41765965583779,0.464028497819334,9.28527589609622e-05,0.00225790733375803
"CLEC17A",62.6649066916025,-0.233215894131914,0.502782644184241,9.34000911823155e-05,0.00226272632114765
