"","SRR26436341","SRR26436342","SRR26436343","SRR26436344","SRR26436345","SRR26436346","SRR26436347","SRR26436348"
"ANKRD17",1677.35970758651,2632.97613460873,1938.45683459322,3954.81714966542,2262.76348306505,2281.21943151522,4949.11648365541,2257.23874002972
"ANKRD18A",0,0,0,0,2.00518871556033,0,0,0
"ANKRD18B",0,0,0,1.00226212952588,0,0,0,0
"ANKRD2",0,0,0,1.00223577895457,0,0,0,0
"ANKRD20A1",0,4.55908482710686,0,11.9487301505347,0,0,0,0.915054582265761
"ANKRD22",73.9212943696717,152.205735974496,56.1811577442017,2403.85474695566,2274.86623438729,57.9139581077747,4067.29452759266,133.568673761431
"ANKRD23",0,50.721078226688,21.96863616584,44.6996260848701,0,12.5599359737812,67.7765938682159,20.3877420630435
"ANKRD24",0,44.8380131150654,13.0331371032468,3.30520823361033,8.76278927370974,0,111.534590084586,19.7906033509722
"ANKRD26",0,78.2469153967508,0,7.77721637210542,0,34.5458557255146,165.03333229233,0
"ANKRD27",926.268767039548,1422.95645313955,834.539018592749,3029.16048789827,1132.50862764015,1047.50937234016,2570.09466925124,1258.81931393878
"ANKRD28",226.784192573151,179.977822438896,196.283651316868,382.096328503629,154.186087067036,154.297673765162,527.207905777472,217.12112339268
"ANKRD29",0.996079270500922,0,0,0,0,0,0,0
"ANKRD30A",0,0,0,0,0,0,0,0
"ANKRD30B",0,0,0,0,0,0,0,0
"ANKRD30BL",0,0,0,0,0,0,0,0
"ANKRD31",0,2.99453775628764,0,0,0,0,0,0
"ANKRD33",0,0,0,0,0,0,0.991297772373031,0
"ANKRD33B",72.550695422056,134.43334738828,63.5238023049802,190.126458487722,41.3789089577229,16.632681352165,177.42637199848,79.1698042407899
"ANKRD34A",0.814496917302026,2.43196258444588,1.57892937928752,24.9932095251397,0.786094724177359,0.78435661252395,9.64645727807792,15.0149220593546
"ANKRD34B",0,0,0,26.1769283116253,5.04122883742379,47.7129913211632,0,54.9717054373033
"ANKRD34C",0,0,1.01178886269261,0,0,0,0,0
"ANKRD35",104.970608014151,123.707361143252,49.2100150845486,57.1319560860635,112.705261867549,46.0016868032342,159.731291949741,126.094490872656
"ANKRD36",81.4840000892173,140.047056224729,140.670431343612,221.064491159984,120.392766518483,202.7859626331,397.490209980657,132.701836335328
"ANKRD36B",44.59040601493,117.632080643746,91.0785064660191,188.880362493474,69.0665036339748,108.015593045118,249.755826092554,178.091951304611
"ANKRD36C",146.964560986632,69.524800002196,63.9114710899432,160.596338502755,133.317889366826,143.21767015638,237.525346740745,187.290405363395
"ANKRD37",33.7085106541957,73.0068399202424,47.4441131456062,93.9966804579948,65.5841479709145,89.6077447919809,149.209770990723,78.8568267360934
"ANKRD39",118.942306423954,154.985025432082,97.7871020141894,285.680452215933,135.667687320234,152.910773342496,363.163411689943,159.395471061571
"ANKRD40",105.506545429735,170.687971672078,193.982965102516,463.004493556775,148.503484446558,185.439296060044,414.205683241743,264.608028167328
"ANKRD42",462.9049884811,633.594252993715,487.565132997499,782.471258054008,303.414866438572,623.008937413754,1349.44747523923,858.275852929965
"ANKRD44",179.069558805891,367.263303831174,365.842354346586,575.657270683583,242.80868140798,279.66934207036,954.045933751369,295.91895211119
"ANKRD45",0,0,0,144.323722305935,62.057831994271,0,5.95557873727364,0
"ANKRD46",36.5869058870025,128.865384988418,64.6473693139176,85.3921738868138,63.9630948800125,105.849118844319,65.0189626100538,46.8301552428663
"ANKRD49",656.268851314944,1017.03294362842,750.765813354854,1826.38087371626,850.9585075914,834.687347948393,1606.12047075695,825.073625256693
"ANKRD50",1754.8527843409,3129.58052654407,2229.24980801353,2356.11532998395,1456.87886125328,2690.69503825899,4005.10911739822,2394.08219297764
"ANKRD52",426.841001443703,660.521396180104,450.139268352671,909.047985606543,548.091250379424,550.421384383708,1240.44090942504,681.920288021877
"ANKRD53",0,0,0,0,0,0,5.10159718497418,2.33345674934279
"ANKRD54",49.5409072561743,100.003420169905,44.03560875989,89.2380746737842,85.2570098743735,95.3643204118695,146.530923237947,140.553085556313
"ANKRD55",8.92901015391203,36.245781648164,13.0176308749537,68.1021646606763,80.2284606695454,16.0142377451771,97.5612853784887,8.04911115633997
"ANKRD6",0,17.4061478933631,10.468893275589,40.5897994442182,10.0315021831447,16.2508300374672,68.0518347022728,56.2173895937342
"ANKRD60",0,0,0,1.00222176814558,0,0,0,0
"ANKRD61",2.01033130442051,0.996806144169559,0.99334169557074,5.01218836229053,3.99283772085317,5.05329151869018,4.96681947949571,3.96100218598236
"ANKRD62",0,0,0,0,0,0,0,0
"ANKRD63",0,0,0,1.00196612605357,0,0,0.991501128825052,0
"ANKRD65",2.99290470038936,0,0,0,0,1.00248505831487,0,1.96749614947145
"ANKRD66",0,0,0,0,0,0,0,0
"ANKRD7",0,0,0,0,0,0,0,0
"ANKRD9",18.7559457315291,13.4753912299188,7.54859520529246,56.9034390008833,15.7864721078263,22.2180489674272,73.3811965727657,24.3619321836247
"ANKS1A",1102.66109366007,1689.3305203907,971.140688038334,2417.27017616012,1735.18887930264,2227.12494693907,3520.71896249338,1472.85957344855
"ANKS1B",0,2.00175720470173,6.02301027777617,33.3996356345681,0,3.02327769399765,1.00162110011934,2.98631244851345
"ANKS3",162.149266327079,242.040492357187,167.237019538112,219.183452157321,155.570526199074,268.054696762448,322.807164424435,223.478791630647
"ANKS4B",1.99577398085985,0.997027645929068,0,2.00302793005442,0,0,0,0
"ANKS6",19.9670637218562,61.6797494380372,14.9258618740903,86.5311145640356,39.6772294243916,14.8873197520415,75.9066669745239,20.5448601672393
"ANKUB1",0,1.00164581393128,0,0.998802229904465,0,0,0,0
"ANKZF1",729.537821823865,1047.34417070277,773.585295202783,1613.16414176738,937.739551654742,1399.524204345,1877.77232674369,866.170557274753
"ANLN",19.2841864621618,27.3313099422514,10.8930057834747,18.8834989271959,14.1561600103547,28.7221826817041,30.651708889484,7.06460585124587
"ANO1",0,0,0,0,0,0,0,0
"ANO10",315.790594972917,711.285611394295,575.728129736589,493.476956044177,534.281837842685,528.36013689634,1166.01987921883,526.765824846391
"ANO2",0,1.02423430081055,0.986253391010778,0,0,0,0,0
"ANO3",0,0,0,0,0,0,0,0
"ANO4",0,0,0,0,0,0,0,0
"ANO5",0,0,0,28.5117278953928,0,0,0,0
"ANO6",3737.04907970917,6680.24305611069,3528.14220695197,8098.10220069468,4450.35433529132,5265.09246215163,11161.0930604727,6063.34718115494
"ANO7",0,0,3.97995139816726,0,3.1136496877279,0,0,0.835650246605044
"ANO8",898.856334487124,1373.80627651236,930.851853685375,1647.10348182578,919.128424755717,1055.45190558775,3158.62732862064,1785.86360373235
"ANO9",0,46.7241820549235,40.2227141868095,157.590047383898,52.312335547168,0,57.6583976755712,0
"ANOS1",0,0,0,0,6.01187187121918,0,14.3143094079239,0
"ANP32A",2225.39539370012,3875.81425464373,2239.039409178,4667.15507874532,2835.41271606077,3402.91045833981,6949.31303233922,3228.16062553471
"ANP32B",4265.90367952979,7301.12271207681,4388.74771941706,6466.44667910413,3903.71077997929,5750.32697304897,10341.2032842217,6141.85443864967
"ANP32D",0,0,0,0,0,0,0,0
"ANP32E",956.280344869737,1604.56299938592,1189.1683234545,3659.26105065495,1383.54569367526,1457.65005885715,3848.74681489085,1335.77577637735
"ANPEP",4612.16460442658,7553.01993507537,8356.71838345882,10354.4237505725,4016.46045839645,9265.22431275659,14588.1462489983,14453.0742301134
"ANTXR1",0,0,2.96127167813909,1.34405428835469,0,0,3.15947108969471,0
"ANTXR2",920.060408440856,1273.47887563458,995.683337705639,1129.67308778094,614.681022256363,901.445643546917,1484.55562068367,712.962095994238
"ANTXRL",0,0,0,1.00222683827098,0,0,0,0
"ANXA1",20518.8234423495,28547.0281042445,18338.6114255145,31540.5437743514,21953.5715807751,32838.7323695446,66523.39134867,32173.1733182086
"ANXA10",0,0,0,0,0,0,0,0
"ANXA11",551.062448366906,1007.01328242226,827.908466602635,779.944992589948,552.561562297051,714.009499124709,1965.60974681379,827.67972617052
"ANXA13",0,0,0,0,0,0,0,0
"ANXA2",9686.57235482523,15965.0157381597,9454.10738070665,27693.4163180651,16717.0381516937,14320.8067754888,33707.716533324,14835.1645768719
"ANXA2R",72.6032300037548,144.037189116573,79.3711827997692,444.550578704772,369.436413846558,71.2624521406117,544.210617209719,287.548499953984
"ANXA3",28.1584130161317,107.328842388826,82.6881444904026,190.163712943921,38.9758029361542,23.6240981863481,153.818766248856,98.4083825655954
"ANXA4",115.953305893985,279.749483276385,122.407588178407,370.842286101701,412.836491507737,245.389815691413,510.323781734154,189.407402312333
"ANXA5",11095.0498486483,18303.6721345792,13149.2834862729,26854.4375381935,10372.2741385614,15698.9842666589,39210.80378942,16068.7006028871
"ANXA6",1655.56232187008,4589.68406602834,2352.26849709663,5663.06006379987,3432.33336366885,4295.07572887222,8593.21014789722,2558.05279552195
"ANXA7",53.2252647412017,52.9987217436495,25.7892008999766,82.9188295330714,87.596435793793,161.53466886884,230.41655572146,58.5974492442271
"ANXA8",60.9833844491416,3.02229660178759,13.7117328612687,25.519119024159,19.8228833516939,0,50.4114320588206,0
"ANXA8L1",79.0352149009209,0,6.28084476356597,23.6211219294731,15.380700050457,0,5.05883783378132,27.8710997244725
"ANXA9",13.5606992586874,0,0,0,3.65180008528036,0,0,0
"AOAH",10947.2341496959,18053.0783559248,15115.0079284949,28912.2501911297,17317.8562549568,19174.0785922301,30028.5380441779,22366.1486323085
"AOC1",2.08624177266332,3.23149592097433,0,0,0,0,16.228622874412,2.95915586528951
"AOC2",21.9686085117209,64.7244244152332,27.0322322437317,87.4756221010435,24.9681178260509,37.1319904553624,75.2777700081014,32.871574019068
"AOC3",53.0016925471495,47.6811955826564,37.5793645150844,80.2511493150036,27.1704841751214,24.9891437963451,34.4647399402359,36.1279306825352
"AOX1",0,0,0,0,0,0,0,0
"AP000275.65",28.1762741172813,54.8032717828141,38.1008245122077,66.4864689851258,18.7013419564667,0,75.5648773642915,59.3740081521021
"AP000295.9",13.2308487922843,82.5890817800239,7.06897668959558,231.286810010214,21.4674311977573,41.3612733366692,295.599004994482,53.4933805321904
"AP000304.12",0,0,4.79997512911666,7.47486826437542,0,0,3.53315601020161,1.41468211497986
"AP000320.7",1.12139065260672,0,0,1.86030150757133,0,0,0,0
"AP000322.53",1.52893712633202,2.21692863433005,2.56865204350343,7.32604123797835,2.49972961087583,4.53250818204238,12.9554698050993,0
"AP000349.1",0,0,0,0,0,0,0,0
"AP000350.10",0,0,0,0,0,0,0,0
"AP000351.1",0,0,0,0,0,0,0,0
"AP002884.2",0,8.7828177506602,0,0,0,0,13.6628495570064,0
"AP003419.11",1.52832366626006,0,0,0,0,0,0,0
"AP006285.1",0,0,1.005176769651,1.00688445299452,3.01348779168593,0,0,0
"AP1AR",44.6345549666547,124.01583612641,166.786863559336,232.783268484623,137.432468700683,167.738994563295,450.377321666341,228.77480495304
"AP1B1",5103.70489122076,8518.80188673428,5667.15162595995,10797.8380316681,5472.54977728082,9523.56537947427,15156.9905886362,8563.14646885708
"AP1G1",1160.83751850993,2257.28941012697,1829.95425585652,4141.26895047532,2373.23260913584,2351.67592197813,3978.9391819991,2237.0831591562
"AP1G2",1367.75327482477,2186.78065748892,1593.08336370118,3551.56431673698,2418.28538497222,1863.93425171403,4526.19998091233,1918.96390556688
"AP1M1",684.308155754313,751.262728683725,513.714210991002,1126.14940784535,683.15085876253,635.916948876751,1461.0548197185,857.861059153378
"AP1M2",0,22.3222513519252,26.415073771715,15.1820955347329,11.1441315643618,3.62981294855599,25.8828213912779,26.448948059534
"AP1S1",329.657736052532,557.565513730141,355.496379145464,1156.6417813509,772.974083109987,609.562197553142,1492.81539399395,699.099216245141
"AP1S2",874.393990340502,2014.44197229502,1211.15167884139,1879.96618472031,1474.09002661487,1148.48186691856,3493.2837656094,1597.55688895526
"AP1S3",29.5020570060966,50.5334443340975,43.1737870083214,123.589970291278,94.7507748735522,40.3853124917188,158.719398112106,57.6798272121835
"AP2A1",4427.42346251948,6653.35561978765,4905.77334165411,8180.85080811787,5018.91560290502,7512.74355351037,15594.7922397334,7347.85210295216
"AP2A2",1275.23179454163,1803.3149693462,1524.6685865767,2708.52197277743,1499.56196899129,1982.99673173471,2956.29798114496,2610.65521509496
"AP2B1",3448.28867393701,5975.12189270432,4165.02893208963,10573.937007237,5647.7310926852,5623.89880511851,12044.1768826308,5703.52179194756
"AP2M1",7236.02030489461,11589.2416736029,8210.23890280763,14754.5086277384,8522.19261962089,10753.4935741586,20857.6467954094,11334.6117676729
"AP2S1",2066.97926795589,3513.68820702444,2118.34798625249,4601.78544414834,2621.28946302473,3434.29107075637,6386.12354388436,3053.8118810757
"AP3B1",2328.76035643562,4328.09286543642,2775.68377838796,4854.07073945235,2346.30470928785,3614.32796223757,8044.22836552153,3200.78466085503
"AP3B2",0,7.06899154511414,2.92873420977256,11.7163761066013,5.59605124973944,5.20559574236454,6.31241493590664,24.1306072939148
"AP3D1",62.0829137055833,128.4720492632,268.067584668535,418.28601552998,195.755319031278,176.921319759014,246.769922809767,324.482198951102
"AP3M1",728.738974989968,953.605812990064,672.349657214297,1610.59979744853,791.328407751994,1217.39143027372,1896.42996896746,1088.80841379205
"AP3M2",110.840363896457,278.39215978615,156.277033499322,317.646652693246,146.88687392613,213.316844635913,213.783272786561,162.739837544774
"AP3S1",1165.99059518398,1814.58997376179,1192.68794191801,2148.0387987875,1425.51178585514,1562.92939925282,3556.96402285976,1588.93588632453
"AP3S2",442.546801970446,1146.8759556181,459.785997094162,1329.68850931094,533.549473219909,752.316698083522,1164.55522223706,592.139054528709
"AP4B1",141.209204382181,134.848962017638,127.449520074153,172.288673266444,110.973425362928,121.247532939781,258.260130289651,87.2144375386492
"AP4E1",1050.45631549215,1830.05884942877,1198.50777264949,2614.344579146,1340.612326441,1368.23821368603,3492.83926214696,1349.81048586189
"AP4M1",110.928501267524,14.3710633628287,18.4829670953682,134.077932018594,89.0907486186792,94.5340887679377,301.392538710968,194.325505701552
"AP4S1",147.384856795338,212.579040383341,117.419664875701,535.71412169679,201.280155696946,237.342416024237,554.312511561025,221.005319769519
"AP5B1",220.624495457145,401.352575406385,334.944385269224,1051.21109313898,582.25295773131,255.658864958539,1264.93284388875,470.523545784046
"AP5M1",533.78413900613,983.48072013343,699.835529483007,1645.25311543064,881.534974298022,979.066524746532,1776.36958231364,957.982516052042
"AP5S1",266.973825661954,387.106458341281,301.394941278189,599.647729899461,308.902904889681,409.093469786989,809.951114315073,390.487160839707
"APAF1",1293.95378608483,1920.45035694643,1868.56888964353,2553.85307108992,1457.01432096336,1955.57178591291,3915.11039120058,1845.10337667218
"APBA1",3.81419225360368,1.83282081063452,3.06560390460099,64.020170004242,0,41.0000942988959,1.93027414933573,7.63881954028627
"APBA2",0,49.746595028775,11.709149302231,269.535504630854,128.782670343849,0,8.95623277972661,3.26582162228833
"APBA3",214.392025163095,415.738914458009,333.028399949017,667.947280824813,491.693699422841,344.465695663102,1070.85641816801,447.327050437945
"APBB1",48.7924215271572,119.006120518037,55.770808020658,157.985986953923,162.428440654113,83.6526779636583,76.7859856339517,77.585738116071
"APBB1IP",4103.81266590062,6951.55297448249,4878.28591996552,14267.0861211277,8107.39359108629,6476.3920997682,16830.8528839289,7683.37280325943
"APBB2",5.13601280355537,138.922909693092,59.6021942349972,8.27772619284498,11.025816984365,7.28937622906392,41.9694933078169,10.6432385014761
"APBB3",952.744157125122,1508.85310652978,969.234071411612,2535.42693620326,1527.95902808926,1679.84287574012,2924.17776537311,1790.95192386157
"APC",1129.15974579531,1421.80112952634,839.200144671719,1976.6438798796,1442.96733746979,1863.88166497978,3562.18814763071,831.714161302227
"APC2",0,2.19266728392732,1.47878631293192,1.4677277545301,6.88550608353887,2.18584167712174,26.3590534474172,2.91196433777682
"APCDD1",243.865395019609,318.933863439357,170.825747723602,197.946749587769,54.2937012988221,309.012864140425,276.756725472171,560.289704428726
"APCDD1L",0,0,0,0,0,0,0,0
"APCS",0,0,0,0,0,0,0,0
"APEH",356.984273046487,490.553607375788,431.696365203424,645.617788286151,291.097705305123,588.378282821926,818.221559730144,438.946272674302
"APELA",0,0,0,0,1.00259807924279,0,0,0
"APEX1",2589.78873467472,4304.36278430715,2825.69015286545,2715.26130314062,1421.36857960564,3982.40606339747,4875.59713498457,3084.57356718578
"APEX2",281.565857163503,646.416896996684,451.497049351162,705.027204720211,309.14362747824,563.411130518451,1090.1134006253,379.821027879075
"APH1A",1809.28861312078,2730.75320972147,1939.99335440687,3721.81483624502,2087.32014029851,2579.99231081702,5494.14071116717,2746.99700198136
"APH1B",1036.74807739304,1626.83624898493,1093.5593120222,1548.46124808641,772.914801959796,1368.80876943789,2698.98543914119,1482.21732895488
"API5",992.487937092235,1551.77630230374,1042.87230306125,2115.6586980218,1236.48301019175,1500.94282521563,2827.53521992513,1396.52742799497
"APIP",614.34823783122,861.364778899103,568.4320406683,1356.75494220702,736.722143766004,874.020099123495,1916.2709579843,784.129789884859
"APITD1",47.6774292385057,39.8460211032708,33.7530494333705,40.6961278133278,20.3063427210565,43.5462722853637,57.9417899484907,51.1649658719653
"APITD1-CORT",0,0,2.47416697260048,0.875529212384771,6.53612520465617,1.67364432453295,1.23473758482194,1.12974056873106
"APLF",43.7882403790493,69.4107819702784,57.2676641922898,83.8156131991714,53.0936677291327,51.2837999738153,124.246433299071,71.4550818242653
"APLN",0,0,0,0,0,0,0,0
"APLNR",0,0,0,0,0,0,0,0
"APLP1",0,0,0,0.918253442816053,2.66183612858363,0,0,0
"APLP2",42638.4675024935,71987.3203753399,50902.9792032902,153466.785711528,85357.5352487604,65906.0949497212,137260.182049772,69850.1555130825
"APMAP",1916.50494653355,3695.0074297223,2852.46854066179,4866.34093852006,3378.72533009011,3281.81243666147,7270.70617491708,2911.15305080842
"APOA1",2.988243688739,0,0,0,0,0,0,0
"APOA2",0,0,0,0,0,0,0,0
"APOA4",0,0,0,0,0,0,0,0
"APOA5",0,0,0,0,0,0,0,0
"APOB",0,0,0,0,0,0,0,0
"APOBEC1",0,0,0,0,0,0,0,0
"APOBEC2",0,0,0,0,0,0,1.98258947310678,0
"APOBEC3A",3167.71553537956,4754.12205286095,3688.75892881858,45714.5859604467,28967.5861055246,5828.65811320437,23935.3710250998,3332.37420865456
"APOBEC3B",8.15260077681235,204.431783753345,7.920754479271,70.5233991636102,58.81954192053,387.441530840374,59.7234659534222,20.5322938465157
"APOBEC3C",1843.27433959588,3136.61969834835,1952.43512954932,8426.4885967834,4726.49364555927,3290.7256644283,9422.9163855092,3585.74630204661
"APOBEC3D",97.356330323578,208.893913995128,110.565623860187,792.635906704685,421.610516552139,247.593830683932,686.360636658957,134.44328115792
"APOBEC3F",176.01719827578,341.432109777269,140.861096172511,974.289525954047,659.887627327938,215.798259656343,1353.19128707095,382.096636255306
"APOBEC3G",644.40704134634,1210.3731652768,686.746969783823,4145.26898506421,2485.08322486934,1000.7593513174,3431.58758587338,1004.83177795871
"APOBEC3H",1.76494868465429,12.7996591380744,20.2904352597387,113.178207698013,153.689946879197,2.65216702124364,28.2691086260237,5.99104897960522
"APOBEC4",0,0,0,0,0,0,0,0
"APOBR",8285.06208156423,16041.5138939648,7425.85651769648,24263.291402927,9689.89003420163,9347.32698630757,27573.760128846,8566.49643785901
"APOC1",0,0,0.970230334391736,3.03592052778126,0,0,2.51202628335161,0
"APOC2",0,0,0,0,0,0,0,0
"APOC3",0,0,0,0,0,0,0,0
"APOC4",0,0,0,0,0,0,0,0
"APOC4-APOC2",0,0,0,0,2.00516710610905,0,0,0
"APOD",0,0,0,0,0,0,0,0
"APOE",3.59291218829905,0,7.3379194178351,14.3657856724903,2.67858818148003,0,12.4465138864924,11.3276254365366
"APOF",0,0,0,0,0,0,1.98256195258976,0
"APOH",0,0,0,0,0,0,0,0
"APOL1",758.078967986585,1226.2526758458,588.074670618097,5433.69948581964,4569.33341006228,784.637629655375,8747.20029844961,1497.34641811584
"APOL2",565.86849374375,800.115409729158,624.337687430983,2468.00388688501,1831.78311626148,622.441894227904,3767.26671062585,1036.13726269686
"APOL3",3300.04867607836,5964.03865257442,2850.06932026695,12373.5875734167,9890.90814185758,3974.60664722364,22778.5772014462,5203.29390006001
"APOL4",53.2335194986229,29.2509918414436,0,194.840370811023,31.6198498862572,45.5242108790701,877.37842257995,76.075546669316
"APOL5",0,0,0,0,0,0,0.991257269395159,0
"APOL6",4165.99622516196,6147.35357425102,3322.77038699071,34327.977262472,23436.0939616707,5528.44497098255,35252.2363451684,6240.33150140817
"APOLD1",15.3983979231183,40.0924361294278,2.71421500553128,40.1172017379544,4.19247940115646,20.9392081109394,25.8176795885395,14.783484037131
"APOM",49.4919732803872,37.337231059078,39.1440907198066,52.0303868208285,10.1142519281494,46.387071113662,75.2312395084714,33.2138520399416
"APOO",55.9605228716291,81.0283308157759,39.7034860343298,101.215024846998,82.5122896481279,56.6248896812191,181.696791690788,56.8010616463256
"APOOL",439.996141750064,696.570987739595,369.504205315055,1220.39867737867,787.403049406109,711.139013983861,1318.37265745756,697.634712591607
"APOPT1",398.319015734696,589.505132096334,497.380796301435,726.78427950479,468.389943051697,574.923614553668,1135.13060731893,649.280592407645
"APP",1953.40170373948,2871.38306461733,2061.89747681643,3691.27314694883,1268.98537792091,2768.54148077766,3427.85729337351,1895.33852797774
"APPBP2",202.842136355399,292.317923376812,184.834918924279,399.47350159949,212.619958238018,245.28363550097,363.048883572517,178.633314620374
"APPL1",1870.35582540083,2860.95522269542,1710.90920659037,6452.042653799,3201.05973386089,2929.37914167737,5292.76388726511,2516.85127965495
"APPL2",95.9263935508921,287.903767501707,187.466893159592,351.504439281492,108.11887897396,173.103034399704,468.43944943312,282.446011339702
"APRT",1420.63775921826,1950.34587994007,1323.63641857634,2080.30036234594,1272.7160973572,2160.91302158418,3649.36555594132,1736.54943018377
"APTX",447.420622715024,645.002730552858,474.302274533238,999.655971186353,661.462092257364,701.864402450089,831.672992082645,599.146607548709
"AQP1",1.55508525280878,6.13071089358765,0,2.68008934886636,0,0,0,6.22862680087085
"AQP10",28.2152749840434,53.4645527843782,1.58044305191294,16.2711875089865,3.24432452468734,16.9410381126595,1.10367095041527,48.9894384660796
"AQP11",0,1.99520992510092,0,1.33363248910374,0,0,0,0
"AQP12A",0,0,0,0,0,0,0,0
"AQP12B",0,0,0,0,1.00261816756188,0,0,0
"AQP2",0,0,0,0,0,0,1.98254606407172,0
"AQP3",6.85420132469453,84.5435650396159,29.2669389836719,327.188609592038,136.944519316923,20.155594043308,79.097640893527,19.9914278779599
"AQP4",0,0,0,0,0,0,0,0
"AQP5",0,0,0,0,0,0,0,0
"AQP6",0,0,0,0,0,0,0,0
"AQP7",0,2.2639679646028,0,0,0,0,0,0.505198916832449
"AQP8",0,0,0,0,0,0,0,0
"AQP9",2483.9683690135,6616.47615733888,5646.00043297472,20123.9363569025,10674.1975717478,8371.20793701773,19811.6574593751,8676.98188433451
"AQR",40.9756444398475,48.1866408302124,42.4504998948407,67.6964843470381,41.90908134918,64.4087378148744,250.520720144265,105.564279573598
"AR",6.33659485224402,9.43568664891763,13.6462518091619,6.15028800326424,2.23314052965984,7.25128157030233,11.0477898952705,11.7502918044423
"ARAF",1701.57176244862,2856.44461397021,1878.9241620836,4607.753086,2701.74829669489,2901.53032086673,5113.15645555873,2570.36171676047
"ARAP1",8344.0640103819,11108.8217743253,8245.45472588791,12252.508493129,8732.05069318261,9514.98749785776,23345.0782438039,11784.6074445987
"ARAP2",25.6086006939194,38.4943791374469,39.1294240933915,74.3687858825961,34.9015612420023,37.9660033149155,152.578971277407,70.1784141403105
"ARAP3",1344.77400523007,2226.07204729952,1316.70581020785,1357.16946014159,1027.50882038519,1792.72006569644,2759.19870492842,1699.68219351598
"ARC",0,0,2.01215444382052,7.03155854583171,3.00875498890147,0,5.96596613721309,0
"ARCN1",3738.23948364744,6541.97795894268,4348.82567756795,9754.63485083155,5663.24404260664,5833.77386747713,12588.8778919365,5847.18660158361
"AREG",1.00298441183893,0,0,2.99537708745738,2.97996225136431,7.51068843612268,6.92862139642014,16.5193308762354
"AREL1",1669.97082168952,2203.50906958884,1753.0813113096,4197.94244955398,1920.11314474312,2524.23532282791,3949.50923120318,1982.34420958205
"ARF1",9672.97358877716,16687.1451757825,11970.8321693767,26417.0227089649,14655.0144354387,16153.8444141869,35775.6970191834,16191.3080862926
"ARF3",3434.92353732981,6262.03435779685,3784.8391562656,9970.40139269384,4719.77065173692,5565.6492316552,12936.277928026,6285.85545219092
"ARF4",1696.83003797666,2857.49520298404,2237.72241487028,4655.04877999941,2454.40929921321,2928.47413346219,5675.44867394757,2670.50115819506
"ARF5",3473.07042588255,5676.53230734583,4303.87071777195,6670.4026397936,3826.60511806466,5690.27525053973,10828.7084737722,5599.76255211678
"ARF6",5276.14495666002,7221.86884674631,5146.35872039631,13979.8839283986,6585.39688742156,6958.34349428372,13729.9643943025,6551.51131377515
"ARFGAP1",2154.50670148715,2944.4776520623,2006.21992903025,4479.23967104163,2497.30029098644,3190.38453480769,5879.04760738505,3345.44701830848
"ARFGAP2",444.159180489497,623.473114845258,452.469913215008,1097.31820760142,731.193131339229,589.87022104218,1351.93315095553,751.195033297417
"ARFGAP3",1375.10636996358,2165.04710439835,1634.63258559553,2848.34546151088,1889.70941079765,2081.8317654936,4496.10702742806,2119.7149796047
"ARFGEF1",2973.4753902617,4769.0401723698,3122.46285297409,6048.90368250685,3361.34231475315,4425.60327039164,8064.52141261232,4319.32007858224
"ARFGEF2",1538.40262313683,2479.25370258486,1960.04607703616,3745.4058292665,2325.18806326344,2659.62317269691,5173.65170581998,2126.63813592702
"ARFGEF3",0,0,0,1.00250099348903,0,0,0,0.994612883917952
"ARFIP1",321.491896036827,448.274526255619,354.7530843338,614.277338790331,336.514098557983,493.547976456551,779.192925917949,461.13870828098
"ARFIP2",232.292670318316,359.969732237723,242.747216368646,449.386867053371,217.298290387059,401.993795318405,622.533439363499,382.416584571912
"ARFRP1",565.523537869334,862.055338690422,894.3345324904,1446.21086332377,1035.54663121796,500.011928388381,2053.04200976767,834.608603525395
"ARG1",0,7.25247911285241,0,0,0,7.01619005074929,0,0
"ARG2",4.97204425847914,11.5971796006656,2.24290330174487,18.1214844349415,6.35853375614446,3.01573896745137,2.97805569970623,9.59424897642378
"ARGFX",0,0,0,0,0,0,0,0
"ARGLU1",50.1339251367158,75.0547942806485,54.7639189413382,118.563119442333,36.2841505861231,84.2651741836821,240.464010448574,139.683772546634
"ARHGAP1",2545.13187466527,4115.51307190251,2780.00862338986,5804.22426501763,2698.64230726798,3838.27271832968,7895.27737425115,4017.39551871272
"ARHGAP10",150.135842728868,327.969529624269,228.61401189275,267.726046710556,123.979007693986,203.045277762299,233.634635533899,358.08822815386
"ARHGAP11A",69.6321435213984,78.9934198579679,116.468932548865,184.638342933902,47.6915989882899,91.7363400542463,121.731552392126,185.183787382866
"ARHGAP11B",19.3480283150454,22.0133908673596,1.85497602460364,93.8641479338137,0,41.3055836209161,70.1790727227998,48.269259983946
"ARHGAP12",82.5699749218385,126.322318221575,108.386308867387,105.273686954011,58.9962323418061,72.0405667451703,228.705751448822,302.524565300328
"ARHGAP15",652.224585144835,1222.52846081998,665.81551446983,1841.13596438846,1076.92503091818,1031.55807104515,2147.33120695193,1126.94901383966
"ARHGAP17",2332.24615719395,3128.40287653838,1865.09470855376,6509.6444978628,3668.46651491389,2353.93831811007,10043.1105383083,4015.50692539426
"ARHGAP18",538.656565934885,768.953918345007,463.602435598188,2154.51573753073,1029.49999263862,585.841441940939,2113.4152911217,1007.35665046142
"ARHGAP19",89.3671569324617,154.927200927432,207.413528015127,84.6994507064146,99.245771171678,32.5161075572607,46.8586226788031,72.2269756496028
