"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CTPS2",119.060700147006,-0.177341884317534,0.238339136763026,0.134248110932882,0.381421752338737
"EBLN2",92.3915995166293,0.174593292890209,0.24204095463539,0.134327356497228,0.381421752338737
"KLF4",5276.29431687016,0.14298558780835,0.246100722912869,0.134340737553147,0.381421752338737
"SNU13",2124.95284459309,-0.111982133760873,0.0814470659742505,0.134274857127119,0.381421752338737
"ZNF782",135.839789971434,-0.173553280243584,0.241734391080014,0.134284434239616,0.381421752338737
"CNOT6",1522.70617980818,-0.18336600438329,0.184454493381434,0.134409412259719,0.381533156438506
"APITD1",42.6866364273573,-0.149484601134654,0.24791753712584,0.134594901024948,0.381976026315821
"CHMP3",4038.5839220431,-0.134853040118467,0.103571851409721,0.134728428437478,0.382271269916407
"C11orf71",346.433521115283,0.182220590378137,0.181065244027505,0.134817832901039,0.382374143717519
"CYP4F3",504.827519496498,-0.119544361352161,0.240865323904873,0.13488269308514,0.382374143717519
"TCEAL3",95.6940805573506,-0.171771262236446,0.241923175785593,0.134876489695099,0.382374143717519
"ZYG11B",1961.70561748107,-0.12509712615576,0.0936251333068852,0.134856570069077,0.382374143717519
"KLHL17",149.668401597243,-0.185111292622289,0.200349213178047,0.135214793724832,0.383231782520783
"SLC25A37",4181.72807315958,0.158893319473537,0.132631918383029,0.13524652222259,0.383237904356577
"AIP",2941.82419026895,0.102725542725431,0.0735750941519524,0.135599566481554,0.383342369004924
"CMKLR1",1397.89478607411,0.0977846020845167,0.233086759615768,0.135611818508969,0.383342369004924
"COA5",684.567874631877,-0.128188910368616,0.0967540370841793,0.135486321231913,0.383342369004924
"CYP1B1",1652.20869212061,-0.167985060391488,0.244449535383773,0.135601765818969,0.383342369004924
"DENND4B",981.064511824981,0.179582901417667,0.173156301110529,0.135611847727512,0.383342369004924
"KREMEN2",3.90389482946056,0.0395243623374029,0.215267643786234,0.135614463260082,0.383342369004924
"NUP214",3856.09030519004,-0.177364180766877,0.175482482966972,0.135645109168411,0.383342369004924
"PRPF8",8421.97793898876,-0.159687305028082,0.134662741602162,0.135398877450638,0.383342369004924
"STK32C",696.011797165385,-0.185085318249833,0.211179949610805,0.135399416391599,0.383342369004924
"TFAM",1247.79692697001,-0.152500449791722,0.124519165996,0.135556056789674,0.383342369004924
"TYK2",8940.64296694312,-0.107077059748541,0.0774482111885772,0.135588343743225,0.383342369004924
"UBA2",2756.75133530718,-0.132296190642003,0.101013409702045,0.1356541560064,0.383342369004924
"YIPF6",672.348271622046,-0.140659543967394,0.110052795763137,0.135667884162147,0.383342369004924
"PARD3",24.6628110718667,-0.0614358280516933,0.220492520148283,0.135773165956668,0.383472652857784
"SEPT8",362.227563923687,0.178746590531588,0.17042575010657,0.13576849362465,0.383472652857784
"PAPD4",1032.28613780957,0.183988387305085,0.193035405579407,0.135910923142555,0.383778099096004
"MTO1",717.722901085696,0.179615514343318,0.173923247693201,0.136090121577596,0.384033108157461
"RPP14",944.339259654768,0.171505036607927,0.153754579205886,0.1360478415152,0.384033108157461
"ZNF268",567.338379307938,0.185064563802994,0.199424630741925,0.136073301809599,0.384033108157461
"CAMKK1",740.941587587866,-0.181695266956924,0.188298714251908,0.136152341308527,0.384125053482765
"CLK3",1989.78375566067,0.179366301046635,0.16840870080839,0.136293182029186,0.384155444257071
"MAN2A2",5505.65806948742,-0.0898147755657149,0.0634537135535632,0.136311309940457,0.384155444257071
"PC",37.7926407071867,-0.0525097685665275,0.218106303685216,0.136216058497811,0.384155444257071
"SPAG5",62.9426247290245,0.112498411561036,0.238483483656701,0.136254608536605,0.384155444257071
"TMEM167B",3533.39914859303,-0.129628106413586,0.0986238165454984,0.136304594469889,0.384155444257071
"IGHV3-43",14.2596674159037,0.0399920616569905,0.215323459034629,0.136427124590678,0.384398252569518
"CCDC12",149.043784866837,0.181687403812761,0.228288261936394,0.136487551194437,0.384484927413843
"CD55",4981.10575639369,0.184752951544864,0.215726819570933,0.136572344131523,0.384493507272127
"DZIP1L",12.9001263991809,-0.0448561790831293,0.21630431134102,0.136591617552622,0.384493507272127
"IMPACT",1226.25035834943,-0.170890046621139,0.155050174507489,0.136546541038656,0.384493507272127
"ZSWIM4",189.352753915558,0.182116632524915,0.226537513839499,0.136609258621105,0.384493507272127
"TRPV4",146.548919832124,0.145921235498449,0.247633585211245,0.136799247959487,0.384944648893382
"COPB1",2520.1967072355,0.162700612210484,0.139311470927341,0.136910787399951,0.385091301104767
"KANTR",4.33496826212939,0.0460770883768584,0.216459898462249,0.136902076495585,0.385091301104767
"ST7",205.404533838804,-0.177139924260132,0.169397622511848,0.13696376669566,0.385156732510836
"PTH2R",11.5818672166425,0.103807916001318,0.235060237887229,0.137028189108538,0.385170756676591
"ZDHHC20",9494.24949876009,0.145155315001291,0.114958263897889,0.137011311431427,0.385170756676591
"CD33",4237.92355127155,-0.157052231635201,0.13165936791868,0.137161870780445,0.385327598301571
"COX7B",97.405240373948,0.184075517619759,0.206040764085136,0.13719918550187,0.385327598301571
"CTSZ",26735.6210665324,0.090492267716154,0.0639829398399484,0.137271936340006,0.385327598301571
"FASTK",720.553881330584,0.148421656481628,0.119604931757181,0.137261695270885,0.385327598301571
"N6AMT1",100.272780052777,-0.17793211786711,0.234531349871966,0.137292095436822,0.385327598301571
"POLR3H",803.303280382788,-0.180231677105349,0.181643165712865,0.13717515736278,0.385327598301571
"VSIG10",95.2788226429421,-0.130270205295536,0.243722129359927,0.13726326678504,0.385327598301571
"ELF3",73.1626215038967,0.0927965766441718,0.23097461959213,0.137438301117235,0.385446512012351
"ENOSF1",60.9987124110963,-0.129143766634364,0.24337282966685,0.137418707440773,0.385446512012351
"FNTA",2893.40605392814,-0.116331787272518,0.0867934526409135,0.137453420146678,0.385446512012351
"HLA-DOA",648.474876716932,-0.123757579032632,0.241966619305362,0.137387105943847,0.385446512012351
"KCTD15",441.639284861352,-0.183701719346249,0.209097644905145,0.137492039765211,0.38547140977653
"MTOR",1105.20448052727,-0.183750722089899,0.208102241092845,0.137552663154865,0.385557972999611
"DSE",2034.11392004766,0.183302963602661,0.202394633701447,0.137648015900039,0.385658437976741
"ISCU",2373.15480837512,-0.122197082903722,0.0916690563228831,0.137634122214884,0.385658437976741
"AP3B1",3629.94294740664,-0.151109530289456,0.123986511625773,0.137914431129644,0.386283544396458
"PSEN2",271.969600299723,0.18312321010567,0.221789029652197,0.137930734007161,0.386283544396458
"WDSUB1",356.353481740258,-0.175635757965462,0.167599726648086,0.138019226803614,0.38644787180852
"LDLRAD2",17.9498057069345,-0.095667560801147,0.231765616589854,0.138069787652125,0.386505943360516
"NHLRC2",954.889644028691,-0.180669279966285,0.223218470533303,0.13811842399783,0.386558603635474
"ATOH8",92.6989553944163,-0.0660417457229502,0.221768022777561,0.13816670140205,0.386610236803103
"NUDT13",126.96141201809,-0.153931089085588,0.246439076933867,0.138336459070072,0.387001693504685
"FAM209A",12.6163954104837,-0.105445807181036,0.235125320823367,0.138402598754976,0.387088750766811
"KDM5A",6036.93167849444,0.128869995811216,0.0973625670140659,0.138427309606062,0.387088750766811
"SRRM5",9.35661923697793,0.0909821627494769,0.230044822056029,0.138466368182921,0.387114451686548
"GABARAPL1",1222.87219528353,-0.160410036231786,0.137631855029898,0.138547466241657,0.387257647176649
"DNLZ",133.006771650458,-0.175962531012667,0.233521985000761,0.138628100823746,0.387399485721555
"EIF4E2",5114.34133243203,-0.10673398017753,0.078107351868149,0.138660070536265,0.38740529730988
"PIP5KL1",8.868217433606,-0.0562350976363084,0.218990693502225,0.138855343447524,0.387847288434094
"RHBDD1",402.683903510019,-0.16794748668548,0.24125685089098,0.138908040499272,0.387847288434094
"SLC9A8",1321.5080097439,0.125444398697897,0.095014095212376,0.138878666803132,0.387847288434094
"TMTC4",67.309151809058,0.0979391253141327,0.23270628509887,0.138967324469435,0.387917414383083
"ZDHHC11",30.585639083214,0.136141797221107,0.245249717022908,0.138993015384233,0.387917414383083
"PPARGC1A",24.4140143163807,-0.0234791150761171,0.2126852953144,0.139067135762743,0.38804072047813
"RNF126",430.928835808462,0.171621877977556,0.157652003710514,0.139155677138771,0.388204203916404
"ZNF687",973.068293755208,-0.166284556981788,0.148050445060219,0.13925795580825,0.388405931833597
"USP40",30.6068282247716,0.141546538340125,0.245806953481061,0.139363491499609,0.388533063739822
"ZFP37",10.801584673064,0.0558341373472195,0.218868508897153,0.1393439008364,0.388533063739822
"PRELID3A",12.2124947763265,-0.0657239595492295,0.221611207727985,0.139464272128492,0.388730415281157
"DNAJC1",723.629971657884,0.151519882809724,0.124898460753749,0.13961742899753,0.388739311973574
"KIAA1328",92.4099659994386,-0.178900185830068,0.225062735349612,0.139600274153943,0.388739311973574
"PPIE",1010.41526176676,-0.127429917430229,0.0973746499316693,0.139565919315523,0.388739311973574
"SLC25A24",2019.09380728447,0.136852066537597,0.107016326036782,0.139514159144644,0.388739311973574
"TRBV12-3",5.49538151758081,0.0322272323156743,0.213896598323591,0.139611835309983,0.388739311973574
"EFHC1",201.859365465935,-0.181864931096768,0.199325816978766,0.139835571419788,0.388845492635029
"GPBP1",1439.85233167742,0.155958176255238,0.131085759282611,0.139821271007339,0.388845492635029
"ITM2A",53.7351681347957,0.0614069457981718,0.220464397586852,0.139719453395353,0.388845492635029
"MOB1B",2939.61496293324,-0.104512439254956,0.076125057372424,0.139736638185628,0.388845492635029
"TCTEX1D2",17.9112836174024,0.0853565555642316,0.227930743499303,0.139799866518742,0.388845492635029
"TKT",2297.71619043098,-0.167737681066481,0.154063442616652,0.139750393486656,0.388845492635029
"IGHV3-21",27.8968936993826,0.0617724977009368,0.220551054852912,0.140017691552127,0.389196626783256
"SGSM3",1302.94837501814,-0.148557843981952,0.123077965503085,0.140051930199607,0.389196626783256
"TACO1",523.689824308476,0.133640769630997,0.103773959683901,0.140034650701043,0.389196626783256
"HK2",5304.29285537424,0.175703332728659,0.163785009549051,0.14015970162396,0.389412624383311
"SDR39U1",897.617646023349,-0.127371340182811,0.097873297528908,0.14021618729285,0.389479646332009
"USO1",3751.11936682121,0.105205670831952,0.0764567249330494,0.140243924807614,0.389479646332009
"GOLGA8M",10.8642625340342,0.047591993402392,0.216855624309737,0.140332369904656,0.38964178370485
"DENND6A",1371.80395916932,-0.130330606267848,0.100668664414929,0.140461671785231,0.389917268795969
"H2AFY",5182.96439892501,0.10360324248439,0.0753259412370994,0.140662155175567,0.39039019126992
"TANK",3441.06328551613,0.130807988900042,0.100660210885452,0.140712103519291,0.390445209529763
"GRK3",7807.65599602937,-0.153402759237747,0.128379552245621,0.141009098718817,0.391120886633879
"OGFOD3",448.772983769158,0.175783831276376,0.170204819011021,0.14102204295825,0.391120886633879
"TLN2",16.5233702638422,0.0784202565779291,0.225636476790942,0.141046140276734,0.391120886633879
"POU2F2",3982.04983559736,0.174224625621511,0.201556663277835,0.14111339095276,0.391223670617909
"FBXL20",302.772261673248,0.180628554814989,0.195743488230596,0.141210625699338,0.391325832732332
"SLC26A6",1172.07842320787,-0.116958651787059,0.0871705102388727,0.141203317959066,0.391325832732332
"TCL1A",40.0040808085697,-0.0436698335665337,0.216011035007304,0.141324045127523,0.391556423449727
"DESI1",1389.66251075963,0.178669389185765,0.177345224449115,0.14136972709145,0.39159928036595
"SAP30L",2137.57425702597,-0.148538828976015,0.122520880563719,0.141491692551879,0.391824012724958
"SEPT1",126.35140029713,0.0934226645297739,0.230904858586014,0.141511318846195,0.391824012724958
"CDCP1",51.5137251159608,0.0598837281161256,0.220007951514437,0.141696245833569,0.392098642554951
"CREB1",3954.70215363474,-0.122168281247633,0.0931404373400089,0.141687918850155,0.392098642554951
"RBM12B",789.772215146865,-0.168501684677497,0.154517425280147,0.141701260838469,0.392098642554951
"GPR141",799.002228279942,0.175763661244767,0.170698586500263,0.141773765042525,0.392215532276664
"MEGF9",8346.4892569571,-0.13656240294276,0.109876316315423,0.141848719475925,0.392339149194935
"MVB12A",961.638792220067,0.145411203521685,0.11797330296271,0.141947141410767,0.39252760824087
"AZI2",678.088573759417,0.16403504848515,0.146010440978991,0.142036751071358,0.392625916965764
"BCLAF1",2359.57809548867,-0.160845231247437,0.140894152537233,0.142083194790815,0.392625916965764
"DTX2",856.174991383886,-0.141763848415829,0.114354893983672,0.1421038636283,0.392625916965764
"TMEM134",248.133275724082,-0.172963287271176,0.16485785772118,0.142086130293721,0.392625916965764
"CCDC183",15.8856567426308,-0.125120762832872,0.241473610198388,0.142169918521722,0.392724704595064
"COX10",489.280535865458,0.138833472487491,0.110349162728268,0.142248975420789,0.392859358710601
"C15orf62",18.8174650287617,-0.120699709122314,0.239867149606707,0.142349904380741,0.393015992723267
"SLC35A5",323.925477692527,-0.177128675723119,0.223536340931979,0.142366336381123,0.393015992723267
"EGR1",24141.4140331478,0.0382883720378872,0.215037441967661,0.142588944624889,0.393394908170406
"GATSL3",116.022380634919,-0.179899924428501,0.213886476985418,0.142594651538042,0.393394908170406
"TOMM22",920.954402172693,-0.137844698013287,0.109690155078029,0.142557141505053,0.393394908170406
"EFCAB13",106.613363677685,-0.14483838189631,0.244651814141538,0.142661694459228,0.393450013867106
"P4HA1",1346.26309618638,-0.156966407686532,0.134928418666023,0.142675338721966,0.393450013867106
"PLCG1",363.081320052223,0.0539835215367834,0.218462487626341,0.142752533227844,0.3935791497907
"ARF1",16937.6638530226,0.0995643578932185,0.0729761855642924,0.143142607133744,0.394093283944607
"CNOT1",6419.37459668754,0.116979022460737,0.0876647004155331,0.143303025328095,0.394093283944607
"ELF2",1397.79721476183,-0.13943440434396,0.111821095738674,0.143128514109182,0.394093283944607
"FBN1",25.2289344627491,0.132285337410453,0.243264056404922,0.143275859633092,0.394093283944607
"HIST1H2BE",18.7542416660232,0.0984759668143288,0.232308138539493,0.143149741956695,0.394093283944607
"METTL16",490.632822168609,0.16492927872719,0.148083048492948,0.143221167128267,0.394093283944607
"MOB3C",1002.85731499174,0.180668849225925,0.213503106315393,0.143112779773123,0.394093283944607
"NBPF26",1271.77975313382,0.137863379357387,0.244591419038136,0.143211194731326,0.394093283944607
"OSBPL11",2777.21388791459,-0.101809193528846,0.0745610426747626,0.143289448787819,0.394093283944607
"PTP4A3",276.297425361892,-0.172862465829723,0.231410181746013,0.143209412866725,0.394093283944607
"TRDC",47.6170376794531,0.0477250321776683,0.21691889305371,0.14330388451747,0.394093283944607
"UBXN10",31.3802037919696,-0.132324202669326,0.242960738313095,0.143281750073023,0.394093283944607
"PDRG1",355.68451520215,-0.173944619725803,0.170268629881437,0.143356679064827,0.39415484033925
"SP3",5567.6086151289,-0.147886550860136,0.122873460927222,0.14339413816898,0.394174215229725
"NUBP2",996.446844444506,-0.120746281970341,0.0917916093846264,0.143506502468174,0.394381134977513
"PUF60",2804.46024606313,0.088805744953251,0.063814127228489,0.143560697077687,0.394381134977513
"TDRD6",5.62500567266838,0.038251157358471,0.214891182582982,0.143544250357952,0.394381134977513
"SREK1IP1",215.8780269612,-0.165737903427459,0.150645660199456,0.14366619728731,0.394587324229884
"PKNOX1",189.592425220569,-0.13543211135617,0.243106853405168,0.143867239439054,0.395055781857961
"CXXC5",994.390496129776,-0.153656710023163,0.243392246936746,0.14403854730854,0.395107642680631
"FOXO3",3384.24279212152,-0.1356159255209,0.107634926226177,0.144029713978815,0.395107642680631
"IGHV4-39",25.4812490373142,0.0495546298665163,0.21730042104827,0.143963048867505,0.395107642680631
"NBPF14",21897.6196652489,0.123652051513067,0.0950156003623044,0.143972177519387,0.395107642680631
"NLRC3",120.226541833988,0.0561509031989885,0.21897470426351,0.143990433762314,0.395107642680631
"CYP2D6",11.8533759701509,-0.0347211922213612,0.21428760824669,0.144125106152639,0.395261426331857
"SPX",41.981495682521,-0.0780054044459886,0.225278404230879,0.144169385686908,0.39529921893125
"PRDM8",45.2605714018163,-0.131385380800918,0.242127564083381,0.144236715805673,0.395372115275858
"RBM8A",1914.80415722271,-0.114626069455715,0.0861668143015363,0.144317990692854,0.395372115275858
"STIM2",932.177663913673,-0.17623593147821,0.179499335272473,0.144304203196198,0.395372115275858
"ZW10",431.366952675926,-0.174894212290352,0.174192030068998,0.144292450942294,0.395372115275858
"MT1F",78.1455760155366,0.146910131681733,0.244580661495732,0.144516473935598,0.395832210202724
"CCDC53",558.999848526965,0.141073855725792,0.113886646620647,0.144588198879074,0.395901895271823
"GOLPH3",653.706452315249,0.160538254332221,0.141187805154686,0.14460655741496,0.395901895271823
"LRP8",202.697493863861,0.177915196326967,0.221306940934482,0.144633552512313,0.395901895271823
"DEPDC4",8.1605018857101,-0.0621444685295133,0.220420687372716,0.144665975801484,0.395907033860438
"NEK6",2771.60970206476,-0.165094236692014,0.150653211786964,0.144707191851147,0.395936228326517
"DNPEP",1327.21993643525,0.131693278501412,0.10289952474991,0.144797958344015,0.396100957808523
"AHCTF1",617.763511171777,0.176294930169385,0.22237141598326,0.144926744679279,0.396202391433903
"RNF24",4394.1860657309,0.151980028951595,0.128207543611632,0.144886959845558,0.396202391433903
"TMX1",2878.62672491647,0.166276553653775,0.15198340117116,0.144902752609563,0.396202391433903
"MTERF1",162.378268126357,0.176802322694611,0.222498966402309,0.14508287608784,0.396545583503688
"TLR4",22112.0588025972,0.113954195198017,0.0857324443262319,0.145321542815372,0.397114171712005
"INPP4B",45.3032296238727,0.0630946802746738,0.220792468888989,0.14535912356532,0.397133136705335
"HOMER2",68.427032436306,-0.134814309083572,0.242629452576924,0.145568211011182,0.397620565419584
"OCLN",220.354673770447,0.0752307663784768,0.224475952981979,0.145603221926278,0.397632397679411
"CENPH",39.4430936089331,-0.159916783455561,0.239894139719098,0.145730572614324,0.39781254247141
"ZNF766",671.277286421063,0.178713410640664,0.219436704696771,0.14570572337571,0.39781254247141
"MAU2",2748.57542201307,0.118319194168364,0.0900762600046476,0.145767617130579,0.397829876948713
"IGLV2-8",26.3567696158203,0.038787310938384,0.215029665024279,0.145961026269243,0.398273865573823
"PAIP2",5471.66607565911,-0.105492275748305,0.0784513312481303,0.146363666152835,0.399204435397074
"SDF2L1",636.654174584523,0.139217662795898,0.11238219058051,0.146347749710027,0.399204435397074
"NECTIN1",172.393299575396,-0.160667383866422,0.239468460190698,0.146483262270138,0.399446573171315
"SLC44A1",916.497588112265,-0.177760038266499,0.198029219133152,0.146527525269939,0.399483225709651
"HINT1",2234.5394773991,-0.168611309196029,0.165821135282409,0.146657627203721,0.399753839366442
"IGKV3-11",48.9689176957952,0.0439228726130627,0.216049584762133,0.146690295301524,0.399758813583485
"RNF122",495.58887606913,0.168806245308065,0.157926074715163,0.146722029236114,0.399761240472835
"CARD9",1020.03718811619,-0.149299340259421,0.125844604757657,0.146769066708688,0.399805353848528
"PTPN12",6156.2181825682,0.145365258970567,0.119931823432824,0.147012769680643,0.400385061532005
"ARF5",5421.24777406916,-0.135489198365948,0.109540538308213,0.147205517018792,0.400405184906729
"CERS6",3798.64604130216,0.142322557527216,0.115313209852432,0.14713726087381,0.400405184906729
"KDELC2",70.6180000785534,0.069306130135392,0.222552762462625,0.147110362842985,0.400405184906729
"MED31",212.070759138254,-0.177349791183936,0.197071038367994,0.147169012875647,0.400405184906729
"TRMT12",526.100435736664,-0.150007017656971,0.127104743042623,0.147105669704098,0.400405184906729
"ZFP3",318.812400093166,-0.165277245793151,0.153095603546487,0.147186772989797,0.400405184906729
"RFC5",210.072455648247,-0.1740449381042,0.176487935694066,0.147262207804129,0.400475341030069
"AGL",411.632994416164,-0.176464534073628,0.21446801957211,0.147303051384743,0.400502380742112
"DAB2IP",24.9146961409709,-0.0595557268656653,0.219656134547685,0.147343990748039,0.400529669480986
"TRAV19",7.79801521750668,0.0280423196424207,0.213232720673275,0.147395579460816,0.400585889157398
"NAALADL1",199.332156433836,0.170217781875786,0.163635131943566,0.147584192412029,0.400855316662279
"OXCT1",217.64051404037,0.167976279789254,0.158236490104716,0.147576567067035,0.400855316662279
"SNX2",367.24943321015,0.140128911345997,0.243096737031357,0.147587498735622,0.400855316662279
"RP11-544M22.13",774.905322461542,-0.174653011706082,0.186668708414128,0.147669130299243,0.400993001845483
"SEPT3",4.94066127245886,-0.061119085174468,0.21995166268107,0.147710076016927,0.401020170769875
"RFESD",17.8329802225978,0.0765914811552883,0.224639583564683,0.147759312101076,0.401069831233936
"ZNF710",3192.5322504116,-0.113918657306458,0.0865385895272783,0.147879080072944,0.401310878732293
"DDX39B",4929.21738435089,-0.111809236367001,0.085129707426601,0.148014238767126,0.401425517610529
"NSMCE2",509.303816586791,-0.119195877441457,0.0916815938562108,0.14796993403517,0.401425517610529
"TRAF6",338.079076431419,0.16232215049866,0.146735297158825,0.147987281131303,0.401425517610529
"PINX1",217.947629688,-0.15444649752754,0.134222300047516,0.148061825851702,0.401470570055211
"ACOT9",1111.70344347205,0.124456732449997,0.0969302604454001,0.148132485824753,0.401578152849743
"ZNF792",215.757888685539,0.173776957663875,0.174205944368478,0.148309258687519,0.401973296078825
"HMBS",37.5334162270653,-0.112138755986688,0.236307266650264,0.148377733537235,0.402074807521662
"TMED2",5601.2558196728,-0.120312839530338,0.09296724108576,0.148493084360933,0.402303274749594
"XK",86.2246600295259,0.120463597458485,0.239069040686406,0.148526157393388,0.402308782858037
"XPO1",1279.97414687926,-0.177147571647891,0.192777825980894,0.148560811156536,0.402318569452541
"IKZF3",373.522681817592,0.0490324249550898,0.217170619718362,0.148635160000105,0.402435828026188
"GCLM",218.961313407064,0.163075632143941,0.237811349050088,0.148701491352873,0.402447281149423
"RNF14",850.37834331666,-0.172707290659601,0.177601077080305,0.148694724590638,0.402447281149423
"PRPF19",2981.05631241731,-0.135359194906226,0.109274107483759,0.148827930502956,0.402705387734618
"CCND1",10.1473902274784,0.0335305934411896,0.214089841500256,0.148890703615891,0.402735895965926
"FAM104B",118.699814850368,-0.176948093502219,0.19729537915397,0.14896349704966,0.402735895965926
"PPP1R21",1849.63411257479,0.094738871798826,0.0696287249216964,0.148956347894132,0.402735895965926
"SPIRE1",225.401989344954,-0.166278138456872,0.233028146466797,0.14893124380466,0.402735895965926
"NUCKS1",204.521107049139,-0.163331844602299,0.150446933951633,0.14905974835122,0.40291207474039
"HYKK",4.86713065573864,0.0357603060589388,0.214378629279405,0.149150665361314,0.403073764334444
"RASSF3",7398.55276341169,-0.136410380626866,0.110865752459392,0.149278012556125,0.40333381712319
"AKNA",14469.3693107909,-0.136531374864172,0.111105211873333,0.149362990329608,0.403448297435143
"PPP2R5C",4396.10263705082,0.121729258306996,0.0944679183106167,0.149401740586892,0.403448297435143
"PRDM2",3726.93225965561,-0.134836656150247,0.108981424182975,0.149413766506341,0.403448297435143
"DOCK1",148.059540172666,0.0901631087637634,0.229171647740004,0.149490717957935,0.403572004884982
"MRPL3",1581.66832679868,-0.140605653762128,0.115703794750403,0.149642599743577,0.403813811217259
"SCGB1C2",4.99392377995286,-0.0531102148618984,0.217990764686291,0.149621569242344,0.403813811217259
"LGI4",4.86481942833603,-0.0444256783481011,0.215952529183835,0.149761528158685,0.403916846449362
"NDUFA5",1209.6443790247,0.154823790783527,0.135091963326462,0.149805437920074,0.403916846449362
"RBMXL1",736.035654020671,0.167512708166197,0.156946798688451,0.149729177583495,0.403916846449362
"UCHL3",444.08610594617,0.166016681219901,0.156101200723202,0.149795543417773,0.403916846449362
"LPAR5",65.1275330749964,0.0589078799822814,0.219537794928188,0.149976081077448,0.404292842521799
"MSR1",630.908953322684,0.163375667739933,0.23687239472816,0.150345126435909,0.405119165017841
"SPDYE18",20.8282823894761,-0.101373701004534,0.232463497465858,0.150319441374641,0.405119165017841
"ZC3H3",1632.20113153189,0.173828861008078,0.178260666064943,0.150401864727952,0.405187813082308
"AVPR1A",19.6665766461459,-0.0686604604856587,0.222117406802852,0.150504724795149,0.405329445351778
"MBD5",123.597897459798,0.136720406452954,0.242041292791384,0.150516983294353,0.405329445351778
"DHRS9",97.5104434045042,0.147755445067512,0.242058733735391,0.150787441490303,0.405889102628416
"ST3GAL6",819.013574937448,-0.157961151816461,0.142903087068291,0.150765590759843,0.405889102628416
"GP9",110.408407459735,-0.124879942288914,0.239512066967271,0.150866149634405,0.406016645641929
"MRPS15",760.430856396145,-0.134506931661119,0.109139379837187,0.151037325461272,0.406392936538001
"NUP35",120.976809003239,-0.150611586268884,0.240716047282596,0.151120558381786,0.406464690081472
"ZNF397",1313.02192525687,-0.162912953701985,0.150859450400821,0.151126714104052,0.406464690081472
"BMF",220.828693419418,-0.174474465402555,0.188049739759237,0.151202929689211,0.406585305332337
"NOB1",48.5642856758493,-0.116677782878373,0.23733705139285,0.151275932053426,0.406697231973543
"AHCYL2",1252.43016964395,-0.162288355123092,0.151190667117156,0.151511534832752,0.407138332649927
"ARPIN",643.856350855917,-0.150208703967245,0.240978516841093,0.151603964184678,0.407138332649927
"EPHX2",20.2362890017133,0.0349040917884144,0.214292443502592,0.151650993726232,0.407138332649927
"HCLS1",25774.8964760215,-0.128134609558745,0.102118282477281,0.151693951654893,0.407138332649927
"ITPR2",4456.75762724816,0.138035764350122,0.1128562571346,0.151495433474644,0.407138332649927
"MGRN1",4654.45786197129,-0.154463491986237,0.136930487484401,0.151722717899788,0.407138332649927
"PRKCD",5973.43204288064,-0.118436556377655,0.0920058606772299,0.151538327758172,0.407138332649927
"RAB3A",23.9814168679126,-0.102711752389274,0.232747740366734,0.151581567215452,0.407138332649927
"RXRB",1880.48469746756,-0.142159188256118,0.118910681800183,0.151666605417276,0.407138332649927
"CXCL9",26.1710717744938,0.0568668910001202,0.21892882711588,0.151794632879235,0.407162714558727
"RINT1",304.418014783019,-0.158108260600749,0.142899154754377,0.151788060473032,0.407162714558727
"RAB38",34.9787313559407,0.144186658013901,0.241660078719707,0.151903092947073,0.407369333268572
"CISD1",198.800411704754,0.169624367737856,0.166890698194989,0.151976601457305,0.407482153803915
"DUSP7",609.729446998629,0.165397181177756,0.155536579507816,0.152105616581649,0.407661288562899
"MORN3",13.1700125802892,0.0748463722959483,0.223829113356963,0.152106318300299,0.407661288562899
"QSOX2",260.711133629017,-0.159360673579619,0.145742050373901,0.152143754633624,0.407677321440231
"PXDC1",68.3931352711847,0.172676393115061,0.220728232769482,0.152227156748301,0.40781648999891
"FIS1",1310.59176749986,-0.145777331293592,0.124224978586068,0.152425291980102,0.408218644192263
"ZFP28",80.0696121785274,-0.172974401151979,0.217052635592058,0.152440262162684,0.408218644192263
"PRKACB",1313.18331578451,-0.157772448163823,0.142918529529394,0.152519471211602,0.408346388426683
"SCP2",4288.83734332524,-0.136137546438017,0.112774151349629,0.152610162104544,0.408504814340561
"BACE2",9.63678441886695,-0.026278479998619,0.212966529110407,0.152745799245167,0.408530397031904
"DHODH",83.9194929453454,-0.114622882330328,0.236194982599166,0.152741002116878,0.408530397031904
"PEG10",4.1486746065286,-0.0387182907976049,0.214873414933299,0.152731906032146,0.408530397031904
"SLC29A4",7.03320837597915,0.0364837277873561,0.214507994704194,0.152652063057933,0.408530397031904
"GUCA1B",11.082690532007,-0.0806876815041343,0.22564947420213,0.152811649896316,0.408537911366781
"UGP2",3959.14607034266,0.136281785160919,0.112615216126372,0.152805518761359,0.408537911366781
"TRPC4AP",4571.90814829327,0.142114718331301,0.118919489427758,0.152867642664173,0.408603323689491
"PEAK1",65.6537120326831,0.143388703842673,0.241294055436129,0.153158997919113,0.409044667634376
"PLEKHG2",843.011699085827,0.142395512278399,0.241451053242693,0.153150576075507,0.409044667634376
"SDK2",10.0281754885732,-0.076582698204223,0.224396036513948,0.153072761302123,0.409044667634376
"SERPINB10",142.673870038316,0.101846650751481,0.232736378414982,0.153131595090206,0.409044667634376
"C1S",12.6603626720732,-0.107268147308434,0.234148687315825,0.153360887080026,0.4094994761937
